family,scientificName,document,field,reference
POLYGALACEAE,"Polygala grazielae",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala grazielae",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala irwinii",profile,taxonomicNotes,"Wurdack, J.J. 1974. Notes of Brazilian Polygalaceae. Phytologia, 28 (1):10-14."
POLYGALACEAE,"Polygala irwinii",profile,distribution,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala irwinii",profile,distribution,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala irwinii",profile,ecology,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala irwinii",profile,ecology,"Wurdack, J.J. 1974. Notes of Brazilian Polygalaceae. Phytologia, 28 (1):10-14."
POLYGALACEAE,"Polygala irwinii",profile,reproduction,"Wurdack, J.J. 1974. Notes of Brazilian Polygalaceae. Phytologia, 28 (1):10-14."
POLYGALACEAE,"Polygala juncea",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala juncea",profile,distribution,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala juncea",profile,distribution,"PASTORE, J.F. 2013. Comunicação Pessoal do Especialista Botânico José Floriano Pastore para Eduardo Fernandez, Analista de Dados do CNCFlora."
POLYGALACEAE,"Polygala juncea",profile,ecology,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala juncea",profile,ecology,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala juncea",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala juncea",profile,threats,"Medeiros, M.B. & Fiedler, N.C. 2004.Incêndios florestais no Parque Nacional da Serra da Canastra: desafios para a conservação da biodiversidade. Ciência Florestal, 14 (2):157-168."
POLYGALACEAE,"Polygala juncea",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala malmeana",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala malmeana",profile,distribution,"PASTORE, J.F. 2013. Comunicação Pessoal do Especialista Botânico José Floriano Pastore para Eduardo Fernandez, Analista de Dados do CNCFlora."
POLYGALACEAE,"Polygala malmeana",profile,ecology,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala malmeana",profile,ecology,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala malmeana",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala malmeana",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala patens",profile,taxonomicNotes,"PASTORE, J.F. 2013. Comunicação Pessoal do Especialista Botânico José Floriano Pastore para Eduardo Fernandez, Analista de Dados do CNCFlora."
POLYGALACEAE,"Polygala patens",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala patens",profile,taxonomicNotes,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala patens",profile,population,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala patens",profile,distribution,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala patens",profile,ecology,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala patens",profile,reproduction,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala patens",profile,threats,"Lara, D. X.; Fiedler, N. C.; Medeiros, M. B de. 2007. Uso do fogo em propriedades rurais do cerrado em Cavalcante, GO. Ciência Florestal, 17 (1): 9-15."
POLYGALACEAE,"Polygala patens",profile,threats,"Lara, D. X.; Fiedler, N. C.; Medeiros, M. B de. 2007. Uso do fogo em propriedades rurais do cerrado em Cavalcante, GO. Ciência Florestal, 17 (1): 9-15."
POLYGALACEAE,"Polygala patens",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala pseudocoriacea",profile,taxonomicNotes,"Marques, M.C.M 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala pseudocoriacea",profile,distribution,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala pseudocoriacea",profile,distribution,"Marques, M.C.M 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala pseudocoriacea",profile,distribution,"PASTORE, J.F. 2013. Comunicação Pessoal do Especialista Botânico José Floriano Pastore para Eduardo Fernandez, Analista de Dados do CNCFlora."
POLYGALACEAE,"Polygala pseudocoriacea",profile,ecology,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala pseudocoriacea",profile,ecology,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala pseudocoriacea",profile,threats,"Dias, B. F. S. 1994. A conservação da natureza. In: Pinto, M. N. Cerrado: caracterização, ocupação e perspectivas. 2 ed. Brasília: Universidade de Brasília, p.607-663."
POLYGALACEAE,"Polygala pseudocoriacea",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala pseudoerica",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala pseudoerica",profile,distribution,"PASTORE, J.F. 2013. Comunicação Pessoal do Especialista Botânico José Floriano Pastore para Eduardo Fernandez, Analista de Dados do CNCFlora."
POLYGALACEAE,"Polygala pseudoerica",profile,ecology,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala pseudoerica",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala suganumae",profile,taxonomicNotes,"Pastore, J.F.B. & Marques, M.C.M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala suganumae",profile,population,"Pastore, J.F.B. & Marques, M.C.M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala suganumae",profile,distribution,"Pastore, J.F.B. & Marques, M.C.M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala suganumae",profile,distribution,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala suganumae",profile,ecology,"Pastore, J. F. B. & Marques, M. C. M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala suganumae",profile,reproduction,"Pastore, J.F.B. & Marques, M.C.M. 2009. Duas novas espécies de Polygala (Polygalaceae) da região da Chapada dos Veadeiros, GO, Brasil. Acta Bot. Bras., 23 (2): 446-450."
POLYGALACEAE,"Polygala suganumae",profile,threats,"Lara, D. X.; Fiedler, N. C.; Medeiros, M. B de. 2007. Uso do fogo em propriedades rurais do cerrado em Cavalcante, GO. Ciência Florestal, 17 (1): 9-15."
POLYGALACEAE,"Polygala suganumae",profile,threats,"Lara, D. X.; Fiedler, N. C.; Medeiros, M. B de. 2007. Uso do fogo em propriedades rurais do cerrado em Cavalcante, GO. Ciência Florestal, 17 (1): 9-15."
POLYGALACEAE,"Polygala suganumae",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala trifurcata",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala trifurcata",profile,distribution,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala trifurcata",profile,distribution,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala trifurcata",profile,ecology,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala trifurcata",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala trifurcata",profile,threats,"Spinola, C.A. 2005. Ecoturismo em espaços naturais de proteção integral no Brasil – O caso do Parque Nacional da Chapada Diamantina, Bahia. Barcelona, Espanha: Universidade de Barcelona."
POLYGALACEAE,"Polygala trifurcata",profile,threats,"Tanan, K. C. R. & Chaves, J. M. 2012. A educação ambiental como prática propositiva na intervenção das queimadas no município de Mucugê, Chapada Diamantina-Ba. I Seminario Nacional de Geoecologia e Planejamento Territorial e IV Semináriodo Geoplan. Universidade Federal de Sergipe."
POLYGALACEAE,"Polygala trifurcata",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala vollii",profile,taxonomicNotes,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala vollii",profile,population,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala vollii",profile,distribution,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala vollii",profile,distribution,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala vollii",profile,distribution,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala vollii",profile,ecology,"PASTORE, J.F.; LUDTKE, R. & FERREIRA, D.M.C. 2013. Polygalaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB127260>"
POLYGALACEAE,"Polygala vollii",profile,ecology,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
POLYGALACEAE,"Polygala vollii",profile,reproduction,"Marques, M.C.M. 1988. Polígalas do Brasil V. Seção Polygala (Polygalaceae). Arquivos do Jardim Botânico do Rio de Janeiro 29: 1-114."
POLYGALACEAE,"Polygala vollii",profile,actions,"CNCFlora. 2013. Base de Dados do Centro Nacional de Conservação da Flora. Disponível em: <http://cncflora.jbrj.gov.br/portal/>"
GENTIANACEAE,"Prepusa montana",profile,distribution,"CALIÓ, M.F.; PIRANI, J.R.; STRUWE, L. Morphology-based phylogeny and revision of Prepusa and Senaea (Gentianaceae: Heliae) – rare endemics from eastern Brazil. Kew Bulletin 63: 169-191. 2008."
GENTIANACEAE,"Prepusa montana",profile,distribution,"CALIÓ, M.F. 2013. Prepusa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB17749)"
GENTIANACEAE,"Prepusa montana",profile,distribution,"CALIÓ, M.F.; GUIMARÃES, F. Gentianaceae. In :Plantas raras do Brasil / organizadores, Ana Giulietti, A.M.; Rapini, A.; Andrade, M.J.G. et al – Belo Horizonte, MG : Conservação Internacional. 496 p. : il., fots. color., mapas; 26 cm. Co-editora: Universidade Estadual de Feira de Santana. ISBN: 978-85-98830-12-4. 2009"
GENTIANACEAE,"Prepusa montana",profile,ecology,"CALIÓ, M.F. 2013. Prepusa in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB17749)"
GENTIANACEAE,"Prepusa montana",profile,ecology,"CALIÓ, M.F.; PIRANI, J.R.; STRUWE, L. Morphology-based phylogeny and revision of Prepusa and Senaea (Gentianaceae: Heliae) – rare endemics from eastern Brazil. Kew Bulletin 63: 169-191. 2008."
GENTIANACEAE,"Prepusa montana",profile,ecology,"CALIÓ, M.F.; GUIMARÃES, F. Gentianaceae. In :Plantas raras do Brasil / organizadores, Ana Giulietti, A.M.; Rapini, A.; Andrade, M.J.G. et al – Belo Horizonte, MG : Conservação Internacional. 496 p. : il., fots. color., mapas; 26 cm. Co-editora: Universidade Estadual de Feira de Santana. ISBN: 978-85-98830-12-4. 2009"
GENTIANACEAE,"Prepusa montana",profile,reproduction,"COELHO, A.; MACHADO,C.G. Fenologia reprodutiva de Prepusa montana Mart. (Gentianaceae) em uma área de campo rupestre da Chapada Diamantina, BA, Brasil. Rev. bras. Bot. [online]. vol.32, n.2, pp. 405-410. ISSN 1806-9959. 2009"
GENTIANACEAE,"Prepusa montana",profile,reproduction,"CALIÓ, M.F.; PIRANI, J.R.; STRUWE, L. Morphology-based phylogeny and revision of Prepusa and Senaea (Gentianaceae: Heliae) – rare endemics from eastern Brazil. Kew Bulletin 63: 169-191. 2008."
GENTIANACEAE,"Prepusa montana",profile,reproduction,"MACHADO, C.G.; COELHO, A.G.; SANTANA, C.S., et al. Beija-flores e seus recursos florais em uma área de campo rupestre da Chapada Diamantina, Bahia. Ararajuba, Revista Brasileira de Ornitologia 15:215-227. 2007."
GENTIANACEAE,"Prepusa montana",profile,reproduction,"RIVERA, G.; BORCHERT, R. Induction of flowering in tropical trees by a 30-min reduction in photoperiod: evidence from field observations and herbarium collections. Tree Physiology 21:201-212. 2000."
GENTIANACEAE,"Prepusa montana",profile,threats,"IBGE-Instituto Brasileiro de Geografia e Estatística. Cidades@ Andaraí Disponível em: < http://www.ibge.gov.br/cidadesat/xtras/pesqmun.php?pesqmun=andara%ED >. Acessado em 24 de agosto . 2013"
GENTIANACEAE,"Prepusa montana",profile,threats,"IBGE-Instituto Brasileiro de Geografia e Estatística. Cidades@ Utinga Disponível em: < http://www.ibge.gov.br/cidadesat/xtras/pesqmun.php?pesqmun=utinga >. Acessado em 24 de agosto . 2013"
GENTIANACEAE,"Prepusa montana",profile,threats,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Chapada Diamantina – Versão Preliminar. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/parna_chapada_diamantina.pdf>., 2007. Acessado em 03 set. 2013."
BURSERACEAE,"Protium dawsonii",profile,distribution,"DALY, D.C. Burseraceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Available in: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB68>. Access on: 28 Nov. 2013"
BURSERACEAE,"Protium dawsonii",profile,distribution,"DALY, D.C. 2009. Burseraceae In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana. "
BURSERACEAE,"Protium dawsonii",profile,ecology,"DALY, D.C. 2009. Burseraceae In: GIULIETTI, A.M.; RAPINI, A.; ANDRADE, M.J.G.; QUEIROZ, L.P.; SILVA, J.M.C. Plantas Raras do Brasil. Belo Horizonte: Conservação Internacional; Universidade Estadual de Feira de Santana. "
BURSERACEAE,"Protium dawsonii",profile,threats,"FIEDLER, N. C.; MERLO, D. A.; MEDEIROS, M. B. Ocorrência de incêndios florestais no Parque Nacional da Chapada dos Veadeiros, Goiás. Ciência Florestal, v. 16, n. 2, 2006."
MYRTACEAE,"Psidium firmum",profile,distribution,"SOBRAL, M.; PROENÇA, C.; SOUZA, M.; MAZINE, F.; LUCAS, E. 2013. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB171)"
MYRTACEAE,"Psidium firmum",profile,ecology,"FUNCH, L.S.; LANDRUM, L.R.; OLIVEIRA, M.I.U.; PROENÇA, C.E.B.; MAZINE, F.F.; ROSÁRIO, A.S. Myrtacea. In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
MYRTACEAE,"Psidium firmum",profile,ecology,"SOBRAL, M.; PROENÇA, C.; SOUZA, M.; MAZINE, F.; LUCAS, E. 2013. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB171)"
MYRTACEAE,"Psidium firmum",profile,reproduction,"GIBBS, P.E.; PROENÇA, C.E.B. Reproductive biology of eight sympatric Myrtaceae from Central Brazil. New Phytologist. V. 126, p. 343-354, 1994."
MYRTACEAE,"Psidium firmum",profile,reproduction,"VARGAS, P.O.; PIRES, M.M.Y. Espécies arbóreas nativas do Jardim Botânico da Fafipa, Paranavaí, Paraná. XIX Encontro Anual de Iniciação Científica UNICENTRO. Anais… Guarapuava –PR. Disponível em: <http://anais.unicentro.br/xixeaic/pdf/2207.pdf>., 2010."
MYRTACEAE,"Psidium firmum",profile,reproduction,"LUGHADHA, E. N.; PROENCA, C. E. B. A survey of the reproductive biology of the Myrtoideae. Annals of the Missouri Botanical Garden, Saint Louis, v. 83, n.4, p. 479-503, 1996."
MYRTACEAE,"Psidium firmum",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
MYRTACEAE,"Psidium firmum",profile,threats,"SANO, E.E.; ROSA; R.; BRITO, J.L.S.; FERREIRA, L.G. Mapeamento do uso do solo e cobertura vegetal - Bioma Cerrado: ano base 2002. Brasília-DF . MMA/Série Biodiversidades, v.36. 2010. 96 p."
MYRTACEAE,"Psidium firmum",profile,threats,"MMA/ICMBio. Plano de Manejo Parque Nacional Chapada dos Veadeiros. Brasília, DF. Presente em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/pm_chapada_dos_veadeiros_1.pdf>., 2009. Acessado em 03 set. 2013."
MYRTACEAE,"Psidium firmum",profile,uses,"VARGAS, P.O.; PIRES, M.M.Y. Espécies arbóreas nativas do Jardim Botânico da Fafipa, Paranavaí, Paraná. XIX Encontro Anual de Iniciação Científica UNICENTRO. Anais… Guarapuava –PR. Disponível em: <http://anais.unicentro.br/xixeaic/pdf/2207.pdf>., 2010."
LORANTHACEAE,"Psittacanthus acinarius",profile,distribution,"KUIJT, J. Monograph of Psittacanthus (Loranthaceae). Syst. Bot. Monograph. 86: 1-361. 2009"
LORANTHACEAE,"Psittacanthus acinarius",profile,distribution,"CAIRES, C.S.; DETTKE, G.A. 2013. Loranthaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB19333)"
LORANTHACEAE,"Psittacanthus acinarius",profile,ecology,"KUIJT, J. Monograph of Psittacanthus (Loranthaceae). Syst. Bot. Monograph. 86: 1-361. 2009"
LORANTHACEAE,"Psittacanthus acinarius",profile,ecology,"CAIRES, C.S.; DETTKE, G.A. 2013. Loranthaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB19333)"
LORANTHACEAE,"Psittacanthus acinarius",profile,ecology,"RIZZINI, C.T. Novitates florae brasiliensis. Leandra 5(6): 33-46. 1975."
LORANTHACEAE,"Psittacanthus acinarius",profile,reproduction,"Fleming, T.H.; Geiselman, C. & Kress, W.J. The evolution of bat pollination: a phylogenetic perspective. Annals of Botany, v. 104, p. 1017-1043, 2009."
RUBIACEAE,"Psyllocarpus schwackei",profile,distribution,"CABRAL, E.; SALAS, R. 2013. Psyllocarpus in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB20834)"
RUBIACEAE,"Psyllocarpus schwackei",profile,distribution,"CABRAL, E.L.; MACIAS, L.; DI MAIO, F.R.; PEREIRA, M.S.; SALAS, R. BARBOSA, M.R.V.; PEIXOTO, A.L.; NETO, J.S.; SOUZA, E.B.; GERMANO FILHO, P.  Rubiaceae. In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
RUBIACEAE,"Psyllocarpus schwackei",profile,ecology,"CABRAL, E.; SALAS, R. 2013. Psyllocarpus in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. (http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB20834)"
RUBIACEAE,"Psyllocarpus schwackei",profile,ecology,"CABRAL, E.L.; MACIAS, L.; DI MAIO, F.R.; PEREIRA, M.S.; SALAS, R. BARBOSA, M.R.V.; PEIXOTO, A.L.; NETO, J.S.; SOUZA, E.B.; GERMANO FILHO, P.  Rubiaceae. In: GIULIETTI, A. M.; RAPINI, A.; ANDRADE, M. J. G.; QUEIROZ, L. P. DE; SILVA, J. M. C. D. (Eds.). Plantas Raras do Brasil. Belo Horizonte: Conservaçao Internacional; Univesidade Estadual de Feira de Santana, 2009. p. 496."
RUBIACEAE,"Psyllocarpus schwackei",profile,ecology,"KIRKBRIDGE, J.H.JR. Revision of the Genus Psyllocarpus (Rubiaceae). Smithsonian Contributions to Botany, v. 41, p. 19-20, 1979."
RUBIACEAE,"Psyllocarpus schwackei",profile,reproduction,"SOUZA, V.C.; LORENZI, H. Botânica Sistemática: Guia ilustrado para identificação das famílias de Fanerógramas nativas e exóticas no Brasil, baseado em APG II. Nova Odessa-SP: Instituto Plantarum, 2ª edição, 2008. 704p. "
RUBIACEAE,"Psyllocarpus schwackei",profile,threats,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Serra do Cipó e Área de Proteção Ambiental Morro da Pedreira. Disponível em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/Encarte%201_c.pdf>. 2009. Acessado em: 03 set. 2013."
RUBIACEAE,"Psyllocarpus schwackei",profile,threats,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Serra do Cipó e Área de Proteção Ambiental Morro da Pedreira. Disponível em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/Encarte%201_c.pdf>. 2009. Acessado em: 03 set. 2013."
RUBIACEAE,"Psyllocarpus schwackei",profile,threats,"MMA/ICMBio. Plano de Manejo para o Parque Nacional da Serra do Cipó e Área de Proteção Ambiental Morro da Pedreira. Disponível em: <http://www.icmbio.gov.br/portal/images/stories/imgs-unidades-coservacao/Encarte%201_c.pdf>. 2009. Acessado em: 03 set. 2013."
