family,scientificNameWithoutAuthorship,scientificNameAuthorship
ERICACEAE,"Gaylussacia retusa","Mart. ex Meisn."
ERICACEAE,"Gaylussacia rhododendron","Cham. & Schltdl."
ERICACEAE,"Gaylussacia setosa",Kin.-Gouv.
ERICACEAE,"Gaylussacia vitis-idaea","Mart. ex Meisn."
ERIOCAULACEAE,"Actinocephalus cabralensis","(Silveira) Sano"
ERIOCAULACEAE,"Actinocephalus ciliatus","(Bong.) Sano"
ERIOCAULACEAE,"Actinocephalus cipoensis","(Silveira) Sano"
ERIOCAULACEAE,"Actinocephalus claussenianus","(KÃÂ¶rn.) Sano"
ERIOCAULACEAE,"Eriocaulon melanolepis",Silveira
ERIOCAULACEAE,"Leiothrix echinocephala",Ruhland
ERIOCAULACEAE,"Leiothrix gomesii",Silveira
ERIOCAULACEAE,"Leiothrix linearis",Silveira
ERIOCAULACEAE,"Leiothrix schlechtendalii","(KÃÂ¶rn.)  Ruhland"
ERIOCAULACEAE,"Paepalanthus ater",Silveira
ERIOCAULACEAE,"Paepalanthus bellus",Moldenke
ERIOCAULACEAE,"Paepalanthus catharinae var. hatschbachii","(Moldenke) Moldenke & L.B.Sm."
ERIOCAULACEAE,"Paepalanthus crinitus",Tissot-Sq.
ERIOCAULACEAE,"Paepalanthus extremensis",Silveira
ERIOCAULACEAE,"Paepalanthus garimpensis",Silveira
ERIOCAULACEAE,"Paepalanthus grao-mogolensis",Silveira
ERIOCAULACEAE,"Paepalanthus hydra",Ruhland
ERIOCAULACEAE,"Paepalanthus lepidus",Silveira
ERIOCAULACEAE,"Paepalanthus rhizomatosus",Silveira
ERIOCAULACEAE,"Paepalanthus scytophyllus",Ruhland
ERIOCAULACEAE,"Paepalanthus uncinatus",Gardner
ERIOCAULACEAE,"Comanthera bahiensis","(Moldenke) L.R.Parra & Giul."
ERIOCAULACEAE,"Comanthera brasiliana","(Giul.) L.R.Parra & Giul."
ERIOCAULACEAE,"Syngonanthus caulescens","(Poir.) Ruhland"
ERIOCAULACEAE,"Comanthera elegans","(Bong.) L.R.Parra & Giul."
ERIOCAULACEAE,"Comanthera harleyi","(Moldenke) L.R.Parra & Giul."
ERIOCAULACEAE,"Syngonanthus helminthorrhizus","(Mart. ex KÃÂ¶rn.) Ruhland"
ERIOCAULACEAE,"Syngonanthus itambeensis",Silveira
ERIOCAULACEAE,"Syngonanthus laricifolius","(Gardner) Ruhland"
ERIOCAULACEAE,"Comanthera magnifica","(Giul.) L.R.Parra & Giul."
ERIOCAULACEAE,"Comanthera mucugensis","(Giul.) L.R.Parra & Giul."
ERIOCAULACEAE,"Syngonanthus niger",Silveira
ERIOCAULACEAE,"Comanthera suberosa","(Giul.) L.R.Parra & Giul."
ERIOCAULACEAE,"Comanthera vernonioides","(Kunth) L.R.Parra & Giul."
ERIOCAULACEAE,"Syngonanthus widgrenianus","(KÃÂ¶rn.)  Ruhland"
ERYTHROXYLACEAE,"Erythroxylum ambiguum",Peyr.
ERYTHROXYLACEAE,"Erythroxylum anguifugum",Mart.
ERYTHROXYLACEAE,"Erythroxylum bezerrae",Plowman
ERYTHROXYLACEAE,"Erythroxylum catharinense",Amaral
ERYTHROXYLACEAE,"Erythroxylum coelophlebium",Mart.
ERYTHROXYLACEAE,"Erythroxylum compressum",Peyr.
ERYTHROXYLACEAE,"Erythroxylum distortum",Mart.
ERYTHROXYLACEAE,"Erythroxylum leal-costae",Plowman
ERYTHROXYLACEAE,"Erythroxylum maracasense",Plowman
ERYTHROXYLACEAE,"Erythroxylum mattos-silvae",Plowman
ERYTHROXYLACEAE,"Erythroxylum membranaceum",Plowman
ERYTHROXYLACEAE,"Erythroxylum myrsinites",Mart.
ERYTHROXYLACEAE,"Erythroxylum nelson-rosae",Plowman
ERYTHROXYLACEAE,"Erythroxylum passerinum",Mart.
ERYTHROXYLACEAE,"Erythroxylum pauferrense",Plowman
ERYTHROXYLACEAE,"Erythroxylum pelleterianum",A.St.-Hil.
ERYTHROXYLACEAE,"Erythroxylum petrae-caballi",Plowman
ERYTHROXYLACEAE,"Erythroxylum pulchrum",A.St.-Hil.
ERYTHROXYLACEAE,"Erythroxylum tianguanum",Plowman
ESCALLONIACEAE,"Escallonia chlorophylla","Cham. & Schltdl."
ESCALLONIACEAE,"Escallonia farinacea",A.St.-Hil.
ESCALLONIACEAE,"Escallonia obtusissima",A.St.-Hil.
ESCALLONIACEAE,"Escallonia petrophila","Rambo & Sleumer"
EUPHORBIACEAE,"Adenophaedra cearensis",Secco
EUPHORBIACEAE,"Algernonia dimitrii","(Emmerich) G.L.Webster"
EUPHORBIACEAE,"Algernonia kuhlmannii","(Emmerich) G.L.Webster"
EUPHORBIACEAE,"Astraea cincta","(MÃÂ¼ll.Arg.) Caruzo & Cordeiro"
EUPHORBIACEAE,"Astraea lobata","(L.) Klotzsch"
EUPHORBIACEAE,"Bernardia confertifolia",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Bernardia crassifolia",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Bernardia similis","Pax & K.Hoffm."
EUPHORBIACEAE,"Caperonia buettneriacea",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Caperonia palustris","(L.) A.St.-Hil."
EUPHORBIACEAE,"Chiropetalum gymnadenium","(MÃÂ¼ll.Arg.) Pax & K.Hoffm."
EUPHORBIACEAE,"Chiropetalum foliosum","(MÃÂ¼ll.Arg.) Pax & K.Hoffm."
EUPHORBIACEAE,"Croton compressus",Lam.
EUPHORBIACEAE,"Croton glechomifolius",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Croton hirtus","L HÃÂ©r."
EUPHORBIACEAE,"Croton leptobotryus",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Croton luetzelburgii","Pax & K.Hoffm."
EUPHORBIACEAE,"Croton serratifolius",Baill.
EUPHORBIACEAE,"Croton sphaerogynus",Baill.
EUPHORBIACEAE,"Dalechampia glechomifolia",Baill.
EUPHORBIACEAE,"Dalechampia leandrii",Baill.
EUPHORBIACEAE,"Dalechampia purpurata",Cordeiro
EUPHORBIACEAE,"Dalechampia riparia","L.B.Sm. & Downs"
EUPHORBIACEAE,"Dalechampia weddelliana",Baill.
EUPHORBIACEAE,"Euphorbia appariciana",Rizzini
EUPHORBIACEAE,"Euphorbia attastoma",Rizzini
EUPHORBIACEAE,"Euphorbia crossadenia","Pax & K.Hoffm."
EUPHORBIACEAE,"Euphorbia gymnoclada",Boiss.
EUPHORBIACEAE,"Euphorbia holochlorina",Rizzini
EUPHORBIACEAE,"Joannesia princeps",Vell.
EUPHORBIACEAE,"Manihot carthaginensis","(Jacq.) MÃÂ¼ll.Arg."
EUPHORBIACEAE,"Manihot procumbens",MÃÂ¼ll.Arg.
EUPHORBIACEAE,"Tetrorchidium rubrivenium",Poepp.
FABACEAE,"Abarema acreana","(J.F.Macbr.) L.Rico"
FABACEAE,"Abarema cochliacarpos","(Gomes) Barneby & J.W.Grimes"
FABACEAE,"Abarema filamentosa","(Benth.) Pittier"
FABACEAE,"Abarema obovata","(Benth.) Barneby & J.W.Grimes"
FABACEAE,"Abarema turbinata","(Benth.) Barneby & J.W.Grimes"
FABACEAE,"Abarema villifera","(Ducke) Barneby & J.W.Grimes"
FABACEAE,"Senegalia parviceps","(Speg.) Seigler & Ebinger"
FABACEAE,"Adesmia paranensis",Burkart
FABACEAE,"Aeschynomene denticulata",Rudd
FABACEAE,"Aeschynomene fructipendula","Abruzzi de Oliveira"
FABACEAE,"Aeschynomene montevidensis",Vogel
FABACEAE,"Aeschynomene selloi",Vogel
FABACEAE,"Albizia burkartiana","Barneby & J.W.Grimes"
FABACEAE,"Albizia decandra","(Ducke) Barneby & J.W.Grimes"
FABACEAE,"Albizia edwallii","(Hoehne) Barneby & J.W.Grimes"
FABACEAE,"Albizia glabripetala","(H.S.Irwin) G.P.Lewis"
FABACEAE,"Albizia niopoides","(Spruce ex Benth.) Burkart"
FABACEAE,"Amburana acreana","(Ducke) A.C.Sm."
FABACEAE,"Andira vermifuga","(Mart.) Benth."
FABACEAE,"Apuleia leiocarpa","(Vogel) J.F.Macbr."
FABACEAE,"Arachis villosa",Benth.
FABACEAE,"Arapatiella psilophylla","(Harms) R.S.Cowan"
FABACEAE,"Bauhinia integerrima","Mart. ex Benth."
FABACEAE,"Bauhinia marginata","(Bong.) Steud."
FABACEAE,"Bowdichia nitida","Spruce ex Benth."
FABACEAE,"Bowdichia virgilioides",Kunth
FABACEAE,"Caesalpinia echinata",Lam.
FABACEAE,"Calliandra carrascana",Barneby
FABACEAE,"Bionia bella","Mart. ex Benth."
FABACEAE,"Camptosema isopetalum","(Lam.) Taub."
FABACEAE,"Centrolobium paraense",Tul.
FABACEAE,"Centrolobium sclerophyllum",H.C.Lima
FABACEAE,"Centrolobium tomentosum","Guillem. ex Benth."
FABACEAE,"Centrosema bracteosum",Benth.
FABACEAE,"Centrosema carajasense",Cavalcante
FABACEAE,"Centrosema jaraguaense",Hoehne
FABACEAE,"Centrosema pubescens",Benth.
FABACEAE,"Centrosema sagittatum","(Humb. & Bonpl. ex Willd.) Brandegee"
FABACEAE,"Chamaecrista anamariae","Conc. et al."
FABACEAE,"Chamaecrista aristata","(Benth.) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista atroglandulosa","(Taub. ex Harms) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista belemii","(H.S.Irwin & Barneby) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista brevicalyx var. elliptica","(H.S.Irwin & Barneby) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista catolesensis","Conc. et al."
FABACEAE,"Chamaecrista choriophylla","(Vogel) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista dentata","(Vogel) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista fodinarum","H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista lagotois","H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista linearifolia","(G.Don) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista semaphora","(H.S.Irwin & Barneby) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista stillifera","(H.S.Irwin & Barneby) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista strictifolia","(Benth.) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista tephrosiifolia","(Benth.) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista trachycarpa","(Vogel) H.S.Irwin & Barneby"
FABACEAE,"Chamaecrista ulmea","H.S.Irwin & Barneby"
FABACEAE,"Chloroleucon extortum","Barneby & J.W.Grimes"
FABACEAE,"Chloroleucon tortum","(Mart.) Pittier"
FABACEAE,"Clitoria densiflora","(Benth.) Benth."
FABACEAE,"Clitoria epetiolata",Burkart
FABACEAE,"Clitoria laurifolia",Poir.
FABACEAE,"Collaea speciosa","(Loisel.) DC."
FABACEAE,"Cratylia bahiensis",L.P.Queiroz
FABACEAE,"Cratylia intermedia","(Hassl.) L.P.Queiroz & R.Monteiro"
FABACEAE,"Crotalaria nitens",Kunth
FABACEAE,"Crotalaria otoptera",Benth.
FABACEAE,"Crotalaria subdecurrens","Mart. ex Benth."
FABACEAE,"Dalbergia elegans",A.M.Carvalho
FABACEAE,"Dalbergia nigra","(Vell.) AllemÃÂ£o ex Benth."
FABACEAE,"Desmodium craspediferum","A.M.G.Azevedo & Abruzzi de Oliveira"
FABACEAE,"Desmodium procumbens","(Mill.) Hitchc."
FABACEAE,"Desmodium venosum",Vogel
FABACEAE,"Dimorphandra wilsonii",Rizzini
FABACEAE,"Dioclea burkartii",R.H.Maxwell
FABACEAE,"Dioclea glabra",Benth.
FABACEAE,"Dipteryx alata",Vogel
FABACEAE,"Discolobium psoraleifolium",Benth.
FABACEAE,"Eriosema glaziovii",Harms
FABACEAE,"Eriosema platycarpon",Micheli
FABACEAE,"Galactia benthamiana",Micheli
FABACEAE,"Galactia decumbens","(Benth.) Chodat & Hassl."
FABACEAE,"Galactia glaucescens",Kunth
FABACEAE,"Galactia marginalis",Benth.
FABACEAE,"Galactia neesii",DC.
FABACEAE,"Galactia striata","(Jacq.) Urb."
FABACEAE,"Gleditsia amorphoides","(Griseb.) Taub."
FABACEAE,"Grazielodendron rio-docensis",H.C.Lima
FABACEAE,"Harpalyce lanata",L.P.Queiroz
FABACEAE,"Harpalyce parvifolia","H.S.Irwin & Arroyo"
FABACEAE,"Hymenaea courbaril",L.
FABACEAE,"Hymenaea martiana",Hayne
FABACEAE,"Hymenolobium excelsum",Ducke
FABACEAE,"Hymenolobium janeirense",Kuhlm.
FABACEAE,"Indigofera bongardiana","(Kuntze) Burkart"
FABACEAE,"Indigofera guaranitica",Hassl.
FABACEAE,"Inga aptera","(Vinha) T.D.Penn."
FABACEAE,"Inga arenicola",T.D.Penn.
FABACEAE,"Inga bicoloriflora",Ducke
FABACEAE,"Inga blanchetiana",Benth.
FABACEAE,"Inga bollandii","Sprague & Sandwith"
FABACEAE,"Inga bullata",Benth.
FABACEAE,"Inga bullatorugosa",Ducke
FABACEAE,"Inga cabelo",T.D.Penn.
FABACEAE,"Inga calantha",Ducke
FABACEAE,"Inga caudata",Killip
FABACEAE,"Inga enterolobioides",T.D.Penn.
FABACEAE,"Inga exfoliata","T.D.Penn. & F.C.P.GarcÃ­a"
FABACEAE,"Inga exilis",T.D.Penn.
FABACEAE,"Inga grazielae","(Vinha) T.D.Penn."
FABACEAE,"Inga hispida","Schott ex Benth."
FABACEAE,"Inga lanceifolia",Benth.
FABACEAE,"Inga laurina","(Sw.) Willd."
FABACEAE,"Inga lenticellata",Benth.
FABACEAE,"Inga lentiscifolia",Benth.
FABACEAE,"Inga leptantha",Benth.
FABACEAE,"Inga maritima",Benth.
FABACEAE,"Inga mendoncaei",Harms
FABACEAE,"Inga microcalyx","Spruce ex Benth."
FABACEAE,"Inga pedunculata","(Vinha) T.D.Penn."
FABACEAE,"Inga platyptera",Benth.
FABACEAE,"Inga pleiogyna",T.D.Penn.
FABACEAE,"Inga praegnans",T.D.Penn.
FABACEAE,"Inga salicifoliola",T.D.Penn.
FABACEAE,"Inga santaremnensis",Ducke
FABACEAE,"Inga sellowiana",Benth.
FABACEAE,"Inga suberosa",T.D.Penn.
FABACEAE,"Inga suborbicularis",T.D.Penn.
FABACEAE,"Inga unica","Barneby & J.W.Grimes"
FABACEAE,"Inga xinguensis",Ducke
FABACEAE,"Lathyrus acutifolius",Vogel
FABACEAE,"Lathyrus hasslerianus",Burkart
FABACEAE,"Lathyrus hookeri",G.Don
FABACEAE,"Lathyrus paraguariensis",Hassl.
FABACEAE,"Lathyrus parodii",Burkart
FABACEAE,"Leucochloron foederale","(Barneby & J.W.Grimes) Barneby & J.W.Grimes"
FABACEAE,"Leucochloron limae","Barneby & J.W.Grimes"
FABACEAE,"Leucochloron minarum","(Glaz. ex Harms) Barneby & J.W.Grimes"
FABACEAE,"Lonchocarpus muehlbergianus",Hassl.
FABACEAE,"Lonchocarpus torrensis",N.F.Mattos
FABACEAE,"Luetzelburgia guaissara",Toledo
FABACEAE,"Lupinus coriaceus",Benth.
FABACEAE,"Lupinus linearis",Desr.
FABACEAE,"Machaerium fulvovenosum",H.C.Lima
FABACEAE,"Machaerium nyctitans","(Vell.) Benth."
FABACEAE,"Machaerium obovatum","Kuhlm. & Hoehne"
FABACEAE,"Machaerium paraguariense",Hassl.
FABACEAE,"Machaerium villosum",Vogel
FABACEAE,"Macrosamanea macrocalyx","(Ducke) Barneby & J.W.Grimes"
FABACEAE,"Macrosamanea prancei","(Barneby) Barneby & J.W.Grimes"
FABACEAE,"Melanoxylon brauna",Schott
FABACEAE,"Mimosa acroconica",Barneby
FABACEAE,"Mimosa acutistipula var. ferrea",Barneby
FABACEAE,"Mimosa adamantina",Barneby
FABACEAE,"Mimosa adenophylla",Taub.
FABACEAE,"Mimosa balduinii",Burkart
FABACEAE,"Mimosa bathyrrhena",Barneby
FABACEAE,"Mimosa bombycina",Barneby
FABACEAE,"Mimosa caesalpiniifolia",Benth.
FABACEAE,"Mimosa catharinensis",Burkart
FABACEAE,"Mimosa chrysastra","Mart. ex Benth."
FABACEAE,"Mimosa glycyrrhizoides",Barneby
FABACEAE,"Mimosa hatschbachii",Barneby
FABACEAE,"Mimosa heringeri",Barneby
FABACEAE,"Mimosa humifusa",Benth.
FABACEAE,"Mimosa involucrata",Benth.
FABACEAE,"Mimosa lanata",Benth.
FABACEAE,"Mimosa leprosa","(Benth.) J.F.Macbr."
FABACEAE,"Mimosa leptantha",Benth.
FABACEAE,"Mimosa lithoreas",Barneby
FABACEAE,"Mimosa macedoana",Burkart
FABACEAE,"Mimosa mensicola",Barneby
FABACEAE,"Mimosa montis-carasae",Barneby
FABACEAE,"Mimosa niomarlei",Afr.Fern.
FABACEAE,"Mimosa pabstiana",Barneby
FABACEAE,"Mimosa pseudotrachycarpa",Barneby
FABACEAE,"Mimosa sanguinolenta",Barneby
FABACEAE,"Mimosa skinneri var. carajarum",Barneby
FABACEAE,"Mimosa suburbana",Barneby
FABACEAE,"Mimosa urticaria",Barneby
FABACEAE,"Mimosa verrucosa",Benth.
FABACEAE,"Moldenhawera papillanthera","L.P.Queiroz et al."
FABACEAE,"Myrocarpus frondosus",AllemÃÂ£o
FABACEAE,"Myroxylon peruiferum",L.f.
FABACEAE,"Mysanthus uleanus","(Harms) G.P.Lewis & A.Delgado"
FABACEAE,"Neptunia pubescens",Benth.
FABACEAE,"Peltogyne confertiflora","(Mart. ex Hayne) Benth."
FABACEAE,"Peltogyne maranhensis","Huber ex Ducke"
FABACEAE,"Phanera grazielae","(Vaz) Vaz"
FABACEAE,"Phanera microstachya","(Raddi) L.P.Queiroz"
FABACEAE,"Phanera smilacina","(Schott) Vaz"
FABACEAE,"Piptadenia gonoacantha","(Mart.) J.F.Macbr."
FABACEAE,"Plathymenia reticulata",Benth.
FABACEAE,"Poecilanthe parviflora",Benth.
FABACEAE,"Poiretia angustifolia",Vogel
FABACEAE,"Pomaria stipularis","(Vogel) B.B.Simpson & G.P.Lewis"
FABACEAE,"Pterocarpus santalinoides","L HÃÂ©r. ex DC."
FABACEAE,"Pterogyne nitens",Tul.
FABACEAE,"Rhynchosia leucophylla",Benth.
FABACEAE,"Rhynchosia reticulata","(Sw.) DC."
FABACEAE,"Sellocharis paradoxa",Taub.
FABACEAE,"Senegalia kallunkiae","(J.W.Grimes & Barneby) Seigler & Ebinger"
FABACEAE,"Senna angulata","(Vogel) H.S.Irwin & Barneby"
FABACEAE,"Senna paradictyon","(Vogel) H.S.Irwin & Barneby"
FABACEAE,"Stryphnodendron adstringens","(Mart.) Coville"
FABACEAE,"Swartzia acutifolia",Vogel
FABACEAE,"Swartzia flaemingii",Raddi
FABACEAE,"Swartzia glazioviana","(Taub.) Glaz."
FABACEAE,"Swartzia linharensis",Mansano
FABACEAE,"Swartzia pickelii","Killip ex Ducke"
FABACEAE,"Swartzia simplex","(Sw.) Spreng."
FABACEAE,"Tachigali beaurepairei","(Harms) L.G.Silva & H.C.Lima"
FABACEAE,"Tachigali densiflora","(Benth.) L.G.Silva & H.C.Lima"
FABACEAE,"Tachigali denudata","(Vogel) Oliveira-Filho"
FABACEAE,"Tachigali hypoleuca","(Benth.) Zarucchi & Herend."
FABACEAE,"Tachigali pilgeriana","(Harms) Oliveira-Filho"
FABACEAE,"Tachigali rugosa","(Mart. ex Benth.) Zarucchi & Pipoly"
FABACEAE,"Tephrosia sessiliflora","(Poir.) Hassl."
FABACEAE,"Trifolium argentinense",Speg.
FABACEAE,"Vicia pampicola",Burkart
FABACEAE,"Vicia tephrosoides",Vogel
FABACEAE,"Vigna firmula","(Mart. ex Benth.) MarÃÂ©chal et al."
FABACEAE,"Vouacapoua americana",Aubl.
FABACEAE,"Zollernia glabra","(Spreng.) Yakovlev"
FABACEAE,"Zollernia magnifica","A.M.Carvalho & Barneby"
FABACEAE,"Zollernia modesta","A.M.Carvalho & Barneby"
FABACEAE,"Zygia racemosa","(Ducke) Barneby & J.W.Grimes"
