family,scientificNameWithoutAuthorship,scientificNameAuthorship,analysis,assessment,category,criteria,rationale
PLANTAGINACEAE,"Plantago catharinea",Decne.,done,published,NT,,"Plantago catharinea é uma espécie herbácea ocorrente nos estados do Sul brasileiro, além de São Paulo e Rio de Janeiro. Possui uma extensão de ocorrência de 35.641km². Desenvolve-se preferencialmente em ambientes campestres da Mata Atlântica e restingas, os quais estão depauperados devido a atividades humanas como a agricultura, a pecuária extensiva, expansão urbana e desmatamento. A espécie ocorre em somente uma área protegida, a qual sofre com impactos do turismo. Desta forma, por Plantago catharinea se desenvolver em ambientes campestres, os quais estão degradados e fragmentados e por ocorrer em somente uma área protegida, considera-se a espécie quase em perigo (NT)."
PLANTAGINACEAE,"Plantago commersoniana",Decne.,done,published,LC,,"Plantago commersoniana é uma espécie herbácea ocorrente nos estados de Minas Gerais, Espírito Santo e estados do Sul do Brasil. Possui uma extensão de ocorrência de 313.676km². Desenvolve-se em ambientes campestres de Mata Atlântica. Por possuir ampla distribuição e abundância e ocorrer em áreas protegidas, Plantago commersoniana é uma espécie menos preocupante (LC)."
PLANTAGINACEAE,"Plantago guilleminiana",Decne.,done,published,LC,,"Plantago guilleminiana é uma espécie herbácea ocorrente nos estados do Sudeste e Sul do Brasil. Possui uma extensão de ocorrência de 571.872km². Desenvolve-se em ambientes campestres e de Mata Atlântica. Por possuir ampla distribuição e abundância e ocorrer em áreas protegidas, Plantago guilleminiana é uma espécie menos preocupante (LC)."
PLANTAGINACEAE,"Plantago turficola",Rahn,done,published,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)","Plantago turficola é uma espécie herbácea ocorrente em ambientes campestres da Mata Atlântica nos Estados de Santa Catarina e Rio Grande do Sul. Tem uma EOO de menos de 5.000 km² e AOO menor que 500 km². Os Campos Limpos do sul do Brasil sofrem severa fragmentação causada pela ocupação humana, expansão agrícola e pecuária, cultivo de espécies exóticas como Pinus sp. e Eucalyptus sp. e expansão urbana; além disso, a espécie, aparentemente, não ocorre em áreas protegidas, o que a torna mais suscetível ao impacto das ameaças incidentes sobre suas subpopulações. Dessa forma, por P. turficola ter distribuição restrita a hábitats campestres, ocorrer em ambiente severamente fragmentado e em contínuo declínio e por não estar presente em áreas protegidas, pode-se dizer que está ""Em perigo"" (EN)."
PLANTAGINACEAE,"Stemodia harleyi",B.L.Turner,done,published,VU,"B1ab(i,iii)","Stemodia harleyi é uma espécie herbácea ocorrente somente no Estado da Bahia. De distribuição restrita, tem uma EOO de 15.378,91 km². S. harleyi é rupícola desenvolvendo-se somente em Campos Rupestres, ambientes que sofreram historicamente grande impacto devido à mineração e atualmente enfrentam a expansão da ocupação humana e frequentes queimadas, o que resulta na severa fragmentação desse ambiente. Devido à sua distribuição restrita, à especificidade de hábitat e às pressões antrópicas sobre seu ambiente, pode ser considerada uma espécie ""Vulnerável"" (VU)."
PLANTAGINACEAE,"Stemodia hyptoides","Cham. & Schltdl.",done,published,VU,D2,"Stemodia hyptoides é uma espécie herbácea com registros em Mato Grosso do Sul, Rio de Janeiro, Santa Catarina e Rio Grande do Sul. Ocorre em Formações Campestres e tem AOO menor que 20 km². Os Campos do Sul do Brasil têm sofrido grande perda devido à expansão de terras agrícolas e plantações de Pinus e Eucalyptus, assim como à expansão da pecuária. Já no Sudeste, as regiões de Mata Atlântica sofreram extrema fragmentação, restando poucas áreas de remanescentes, que ainda sofrem desmatamento. Na região do Pantanal, a maior ameaça é a criação extensiva de gado. Assim, pode-se considerar que esteja sujeita a menos de cinco situações de ameaça, tem especificidade de hábitat e distribuição restrita. Dessa forma, S. hyptoides é uma espécie ""Vulnerável"" (VU). Entretanto, sugere-se maior esforço de coleta nos locais de possível ocorrência da espécie."
PLANTAGINACEAE,"Stemodia microphylla",J.A.Schmidt,done,,,,
PLANTAGINACEAE,"Stemodia stellata",B.L.Turner,done,,,,
PLANTAGINACEAE,"Stemodia stricta","Cham. & Schltdl.",done,,,,
PLANTAGINACEAE,"Stemodia trifoliata","(Link) Rchb.",done,,,,
PLANTAGINACEAE,"Stemodia veronicoides",J.A.Schmidt,done,,,,
POACEAE,"Acroceras excavatum","(Henrard) Zuloaga & Morrone",done,published,DD,,"A. excavatum apresenta distribuição extensa no Brasil e outros países da América do Sul, no entanto a espécie tem sido pouco coletada nos últimos anos, desconhecendo-se a atual situação de suas subpopulações."
POACEAE,"Acroceras fluminense","(Hack.) Zuloaga & Morrone",done,published,LC,,"A. fluminense apresenta distribuição extensa, desde áreas de Cerrado em Minas Gerais até as florestas da Amazônia Oriental. Segundo o especialista Tarciso Filgueiras, a espécie apresenta mais indivíduos do que aparenta, já que é pouco representativa nas coleções de herbário."
POACEAE,"Agenium leptocladum","(Hack.) Clayton",done,published,LC,,"A. leptocladum apresenta distribuição ampla e apesar das ameaças apontadas para a espécie, esta encontra-se protegida em pelo menos 5 UCs."
POACEAE,"Agrostis lenis","Roseng. et al.",done,published,VU,B2ab(iii),"Agrostis lenis é encontrada em Campos de Altitude e outras Formações Campestres do Sudeste e Sul do Brasil; ocupa uma área menor que 2.000 km² e encontra-se sujeita ao menos a 10 situações de ameaça. As áreas de sua ocorrência têm sofrido a incidência de incêndios, plantio de pinheiros exóticos e prática de diversas atividades agrícolas; por esses motivos, é considerada uma espécie ""Vulnerável"" (VU)."
POACEAE,"Agrostis longiberbis","Hack. ex L.B.Sm.",done,published,EN,B2ab(iii),"Agrostis longiberbis distribui-se especificamente em áreas de Campos de Altitude, Campos Turfosos e Banhados de Altitude no Sudeste e Sul do Brasil; tem AOO de 36 km² e está sujeita a menos de cinco situações de ameaça. Essas áreas têm sofrido principalmente com a substituição dos campos por florestas de pinheiros exóticos e diversas práticas agrícolas, além de incêndios frequentes. Pelo exposto, a espécie encontra-se ""Em perigo"" (EN)."
POACEAE,"Agrostis ramboi",Parodi,done,published,CR,A2c,"Agrostis ramboi é endêmica dos Campos de Altitude do Sul do Brasil, em locais que perderam mais de 80% da vegetação natural nos últimos 10 anos, como os municípios de General Carneiro (PR), e São Joaquim, Lauro Muller e Urubici (SC). Pelo exposto, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Altoparadisium chapadense","Filg. et al.",done,published,CR,C2a(i),"Altoparadisium chapadense é restrita aos hábitats severamente fragmentados da Chapada dos Veadeiros e serras adjacentes, no Estado de Goiás. Nessa área, foram encontradas três subpopulações deste táxon, sendo contados menos de 50 indivíduos maduros na maior subpopulação (cada moita representa um indivíduo). As principais ameaças incidentes no momento são a expansão e o asfaltamento da rodovia entre Alto Paraíso de Goiás e Colinas de Goiás, que estão eliminando uma das subpopulações, além da presença de gado em áreas campestres e a incidência frequente de fogo. Por esses motivos, portanto, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Andropogon carinatus",Nees,done,published,LC,,"A. carinatus possui distribuição extensa no Brasil Central, além de ocorrer na Bolívia e Costa Rica. Diversas subpopulações são conhecidas e amostradas em coleções científicas, sendo que algumas estão presentes em UCs."
POACEAE,"Andropogon glaucophyllus","Roseng. et al.",done,published,EN,A2c;B2ab(iii),"Andropogon glaucophyllus tem distribuição restrita às áreas litorâneas do Sul e Sudeste do Brasil. Apresenta AOO de 28 km² e está sujeita a menos de cinco situações de ameaça. Ademais, a espécie está presente em municípios que tiveram reduzidos mais de 50% de sua vegetação natural em menos de 10 anos; portanto, a espécie encontra-se ""Em perigo"" (EN)."
POACEAE,"Andropogon hypogynus",Hack.,done,published,LC,,"A. hypoginus possui ampla distribuição, sendo também encontrada na Bolívia, Paraguai e Argentina; com uma amostragem representativa em diferentes locais ao longo da sua distribuição no Brasil."
POACEAE,"Anomochloa marantoidea",Brongn.,done,published,EN,A2c;C1,"Anomochloa marantoidea tem distribuição restrita à região de Una (BA), e está sujeita a duas situações de ameaça distintas, onde são encontrados menos de 2.500 indivíduos maduros. Essa região apresentou uma redução de sua vegetação original de aproximadamente 65%. Infere-se que tal redução reflita em uma taxa semelhante de redução populacional da espécie, que representa um valor de declínio contínuo de pelo menos 20% em cinco anos. Sendo assim, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Anthaenantiopsis fiebrigii",Parodi,done,published,CR,A2c;B2ab(iii),"Anthaenantiopsis fiebrigii é encontrada no Brasil, e está sujeita a uma única situação de ameaça. Tem AOO de 8 km². No município de Poços de Caldas (MG), foi verificada uma redução da vegetação nativa maior que 80%. Nesse município, a principal causa da perda de hábitat tem sido o uso do solo para pastagem de gado com o plantio de capim-gordura (Mellinis minutiflora). Considera-se, por isso, a espécie ""Criticamente em perigo"" (CR)."
POACEAE,"Apoclada simplex","McClure & L.B.Sm.",done,published,EN,A2c;B2ab(iii),"Apoclada simplex ocorre exclusivamente em floresta de araucária (Floresta Ombrófila Mista) e apresenta um valor de AOO de 40 km². Foi constatado que os municípios onde a espécie ocorre tiveram uma redução da vegetação de pelo menos 50% nos últimos 10 anos. E mesmo estando presente em unidades de conservação (SNUC), há evidências de exploração ilegal para uso em construção civil e produção de papel, o que não garante sua perpetuação na natureza. Sendo assim, foi considerada ""Em perigo"" (EN)."
POACEAE,"Aristida brasiliensis",Longhi-Wagner,done,published,EN,B2ab(iii),"Aristida brasiliensis tem uma AOO de 24 km², com distribuição específica. Encontra-se sujeita a três situações de ameaça distintas. Seus hábitats (Campos Rupestres e Campos de Altitude) são constantemente ameaçados por incêndios, mineração, expansão urbana e criação de gado. Dado esse panorama, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Aristida constricta",Longhi-Wagner,done,published,CR,B2ab(iii),"No Brasil, Aristida constricta está sujeita a uma única situação de ameaça e tem AOO de 8 km². É encontrada em áreas de Campos de Altitude, que são impactados pelo plantio de pinheiros exóticos e por outras atividades agrícolas, além de sofrerem os impactos diretos provocados pelos incêndios frequentes que assolam essas regiões em períodos de seca. Por esses motivos, A. constricta encontra-se ""Criticamente em perigo"" (CR)."
POACEAE,"Aristida laevis","(Nees) Kunth",done,published,LC,,"A. laevis possui ampla distribuição na América do Sul, sendo conhecida por uma amostragem representativa ao longo desta. Além disto, a espécie é bastante resistente ao fogo e tolerante ao pastejo."
POACEAE,"Aristida oligospira","(Hack.) Henrard",done,published,LC,,"A. oligospira possui ampla distribuição na América do Sul, sendo conhecida por uma amostragem representativa ao longo desta."
POACEAE,"Aristida sanctae-luciae",Trin.,done,published,DD,,"A espécie apresenta distribuição extensa ao longo de campos úmidos de cerrado e campo rupestre, no entanto não são conhecidos dados populacionais e do habitat destas subpopulações para se aferir de forma precisa uma categoria de risco de extinção."
POACEAE,"Arthropogon villosus",Nees,done,published,LC,,"A. villosus encontra-se distribuída em diferentes biomas e formações vegetacionais, habitando grande parte do Brasil, Bolívia e México. Além disso, a importância da espécie como forrageira favorece seu cultivo."
POACEAE,"Arthropogon xerachne",Ekman,done,published,CR,A2c,"Arthropogon xerachne habita áreas de Campos Úmidos no Paraná e em São Paulo, que tiveram redução de mais de 80% de sua vegetação original; supõe-se, a partir desse fato, que as subpopulações da espécie tenham sofrido redução em proporção semelhante, sendo assim consideradas ""Criticamente em perigo"" (CR)."
POACEAE,"Arundinella deppeana","Nees ex Steud.",done,published,VU,D2,"Arundinella deppeana tem ampla distribuição no continente americano; no entanto, é conhecida no Brasil apenas por duas subpopulações, que estão sujeitas a duas situações de ameaça, por ocorrer em áreas de Cerrado com elevadas taxas de perda de hábitat atribuídas às atividades agrícolas e de urbanização. Foi considerada, portanto, ""Vulnerável"" (VU). Caso as ameaças não sejam controladas, a espécie poderá sofrer redução populacional acentuada e ser transferida para uma categoria de ameaça de maior risco em futuro próximo. Recomenda-se pesquisa cientifica."
POACEAE,"Aulonemia aristulata","(DÃÂ¶ll) McClure",done,published,LC,,"A. aristulata apresenta distribuição em diferentes regiões do Brasil, sendo encontrada em pelo menos cinco UCs de proteção integral. As subpopulações atingem altas densidades em bordas de mata e podem dominar o sub-bosque de florestas que tiveram o dossel perturbardo."
POACEAE,"Aulonemia effusa","(Hack.) McClure",done,published,LC,,"A. effusa apresenta distribuição ampla em uma área de aproximadamente 180.000 km². Apesar da perda de habitat verificada na região da Cadeia do Espinhaço, a espécie é encontrada ao longo de todo este complexo montanhoso e suas subpopulações apresentam capacidade de dispersão entre si."
POACEAE,"Aulonemia ulei","(Hack.) McClure & L.B.Sm.",done,published,EN,B2ab(iii),"Aulonemia ulei é endêmica da região de Aparados da Serra (divisa de Santa Catarina e Rio Grande do Sul), com AOO de aproximadamente 52 km². Ocorre em hábitats severamente fragmentados, e está sujeita à incidência de ameaças como a agropecuária e incêndios frequentes. Foi considerada ""Em perigo"" (EN)."
POACEAE,"Axonopus carajasensis",Bastos,done,published,EN,B1ab(iii)+2ab(iii),"Axonopus carajasensis tem distribuição restrita à região da Serra de Carajás (PA), estando sujeita a duas situações de ameaça. Os valores de EOO e AOO são calculados em 737,32 km² e 12 km², respectivamente. Nessa região, as principais ameaças incidentes são a mineração e o desmatamento, que têm levado à desertificação dos ambientes onde a espécie pode ocorrer. Por esses motivos, foi considerada ""Em perigo"" (EN)."
POACEAE,"Axonopus chrysoblepharis","(Lag.) Chase",done,published,LC,,"A. chrysoblepharis possui ampla distribuição geográfica na América do Sul e Central, com subpopulações conhecidas em diferentes situações de ameaça e em áreas de Unidades de Conservação."
POACEAE,"Axonopus comans","(Trin. ex DÃÂ¶ll) Kuhlm.",done,published,LC,,"A. comans apresenta distribuição extensa pelo Cerrado no Brasil, com subpopulações conhecidas em Unidades de Conservação e em mais de 10 situações de ameaça."
POACEAE,"Axonopus complanatus","(Nees) Dedecca",done,published,LC,,"A. complanatus possui ampla distribuição geográfica e subpopulações presentes em diferentes situações de ameaça, além de ocorrência em Unidades de Conservação."
POACEAE,"Axonopus fastigiatus","(Nees ex Trin.) Kuhlm.",done,published,VU,B2ab(iii),"Axonopus fastigiatus habita principalmente áreas de Campo Rupestre no Cerrado e Caatinga, estando sujeita a menos de 10 situações de ameaça, três em Minas Gerais, duas na Bahia, duas em Goiás e uma no Mato Grosso. Com uma AOO menor que 500 km², a espécie sofre com a mineração, incêndios e o extrativismo para uso ornamental. Sendo assim, foi considerada ""Vulnerável"" (VU)."
POACEAE,"Axonopus monticola",G.A.Black,done,published,EN,B2ab(iii),"Axonopus monticola tem distribuição restrita aos Campos de Altitude e Campos Rupestres de São Paulo e Minas Gerais, com uma AOO de 16 km² e subpopulações encontradas sujeitas a cinco situações de ameaça. Nessas áreas, foi identificada a incidência de ameaças como incêndios, mineração e expansão urbana. Por essa razão, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Axonopus pressus","(Nees ex Steud.) Parodi",done,published,LC,,"A. pressus tem ampla distribuição geográfica, sendo encontrada na maioria dos biomas brasileiros e em mais de 10 situações de ameaça. A espécie também é tolerante ao fogo."
POACEAE,"Axonopus ramboi",G.A.Black,done,published,EN,A2c;B2ab(iii),"Axonopus ramboi tem AOO de 12 km², estando sujeita a menos de cinco situações de ameaça entre os Estados de São Paulo e Rio Grande do Sul. As áreas de sua ocorrência tiveram uma redução da vegetação original de pelo menos 50%, causada pela expansão de lavouras e demais atividades agropecuárias. Dessa forma, suspeita-se que uma redução populacional em proporção semelhante tenha ocorrido nas subpopulações da espécie, o que permite categorizá-la como ""Em perigo"" (EN)."
POACEAE,"Axonopus uninodis","(Hack.) G.A.Black",done,published,CR,A2c,"Axonopus uninodis tem distribuição conhecida. Suas subpopulações estão sujeitas a poucas situações de ameaça e são encontradas em áreas de municípios que tiveram uma redução da vegetação original de pelo menos 80% nos últimos dez anos. Dessa forma, infere-se que tenha havido uma redução populacional da espécie em proporção semelhante, o que permite considerá-la ""Criticamente em perigo"" (CR)."
POACEAE,"Bothriochloa laguroides","(DC.) Herter",done,published,VU,B2ab(iii),"Bothriochloa laguroides ocorre em menos de 10 situações de ameaça e tem AOO menor que 2.000 km². Sofre a incidência de ameaças como a perda de hábitat, alteração no uso/manejo do substrato e sobrepastejo. A espécie foi considerada ""Vulnerável"" (VU)."
POACEAE,"Briza brasiliensis","(Nees ex Steud.) Ekman",done,published,EN,B2ab(iii),"Briza brasiliensis tem distribuição restrita aos Campos de Altitude e Campos de Cima da Serra, ocupando uma área inferior a 500 km². Suas subpopulações estão sujeitas a menos de cinco situações de ameaça. Mesmo ocorrendo em unidades de conservação, os hábitats em que a espécie vive sofrem com a incidência de incêndios periódicos, invasão de espécies exóticas e sobrepastejo; sendo assim, B. brasiliensis foi considerada ""Em perigo"" (EN)."
POACEAE,"Briza itatiaiae",Ekman,done,published,EN,B2ab(iii),"Briza itatiaiae é endêmica dos Campos de Altitude da região de Itatiaia (RJ), com subpopulações ocupando uma área de 12 km² e sujeitas a menos de cinco situações de ameaça. Nessa região, a principal ameaça incidente são os grandes incêndios, que acontecem em um padrão trienal e afetam muitas espécies da flora local, como B. Itatiaiae. Portanto, a espécie é considerada ""Em perigo"" (EN)."
POACEAE,"Briza juergensii",Hack.,done,published,LC,,"B. juergensii possui distribuição extensa e subpopulações conhecidas em diferentes formações vegetacionais, sendo bem representada em amostras de herbário."
POACEAE,"Briza parodiana","Roseng. et al.",done,published,CR,B2ab(iii),"A espécie tem AOO de 8 km² e uma única situação de ameaça; os locais em que ocorre vêm sofrendo intensa perda de hábitat, devido ao plantio de pinheiros exóticos e pastoreio intensivo, que têm levado a redução no número de subpopulações deste táxon; pelo exposto, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Briza scabra","(Nees ex Steud.) Ekman",done,published,EN,B2ab(iii),"Briza scabra é endêmica dos Campos de Altitude situados sobre afloramentos rochosos de basalto. Sua AOO é de 24 km² e encontra-se sujeita a menos de cinco situações de ameaça. Atualmente, as principais ameaças incidentes sobre a espécie são a expansão urbana e o cultivo de pinheiros e gramíneas invasoras nas áreas agrícolas, o que afeta diretamente a perpetuação deste táxon na natureza. Sendo assim, B. scabra foi considerada ""Em perigo"" (EN)."
POACEAE,"Canastra aristella","(DÃÂ¶ll) Zuloaga & Morrone",done,published,LC,,"A espécie apresenta distribuição extensa e ocorre em diferentes ambientes de Mata Atlântica, desde o nível do mar até 1300 m de altitude no sul e sudeste do Brasil, sendo encontrada em UCs de proteção integral."
POACEAE,"Canastra lanceolata","(Filg.) Morrone et al.",done,published,CR,B2ab(iii),"Canastra lanceolata é endêmica da Serra da Canastra (MG) e está sujeita a menos de cinco situações de ameaça. Sua AOO é de 12 km², corroborando distribuição restrita. A maioria das subpopulações encontra-se próxima ou incluída no Parque Nacional da Serra da Canastra; no entanto, uma série de ameaças tem incidido sobre essa área e afetado sua perpetuação na natureza, como incêndios, mineração e turismo depredatório. Diante do exposto, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Chusquea attenuata","(DÃÂ¶ll) L.G. Clark",done,published,EN,A2c,"Apesar da distribuição ampla e da ocorrência em unidades de conservação (SNUC), a espécie se encontra em diferentes áreas com redução de hábitat de pelo menos 60% da vegetação original, como nos municípios de Wenceslau Guimarães, Rio de Contas, Camacan (BA); Salesópolis, São Paulo (SP); Ouro Preto (MG) e Quatro Barras (PR). Dessa forma, supõe-se que tal redução de hábitat reflita em uma redução no número de subpopulações da espécie em proporção semelhante, o que permite categorizar esse táxon como ""Em perigo"" (EN)."
POACEAE,"Chusquea baculifera",Silveira,done,published,CR,A2c,"Chusquea baculifera apresenta subpopulações distribuídas em dois ambientes montanhosos, que perderam mais que 80% de sua vegetação original nos últimos 60 anos  tempo médio que corresponde a três gerações da espécie. Atualmente, apesar da coleta de indivíduos em unidades de conservação (SNUC), foram reportadas a incidência de ameaças como atividades agropecuárias e a presença de espécies invasoras. Sendo assim, a espécie foi considerada ""Criticamente em perigo"" (CR)."
POACEAE,"Chusquea erecta",L.G.Clark,done,published,EN,B1ab(iii),"Chusquea erecta ocorre em área restrita de Campos de Altitude, com EOO calculada em 138,55 km². Está sujeita a uma única situação de ameaça em um local que poderá ser antropizado em futuro próximo. Por esses motivos, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Chusquea heterophylla",Nees,done,published,EN,A2c,"Chusquea heterophylla tem distribuição em Campos de Altitude e Campos Rupestres nos municípios de Petrópolis, Teresópolis e Nova Friburgo (RJ), que apresentam redução de ao menos 50% da vegetação original, devido principalmente à expansão urbana e à ocorrência frequente de incêndios. Por esses fatores, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Chusquea pinifolia","(Nees) Nees",done,published,LC,,"C. pinifolia apresenta distribuição extensa em campos de altitude do Brasil, sendo coletada em mais de 10 situações de ameaça. Apesar da incidência de ameaças, a espécie possui a rápida capacidade de se regenerar em 4-6 anos após a passagem de fogo."
POACEAE,"Chusquea pulchella",L.G.Clark,done,published,EN,A2c,"A espécie ocorre em locais de Mata Atlântica que tiveram uma redução de hábitat original de pelo menos 50% nos últimos dez anos, como os municípios de São Paulo, Serra Negra, Barra do Turvo (SP) e Boa Nova (BA). Assim, suspeita-se que as populações de C. pulchella tenham sido reduzidas em proporção semelhante, o que permite enquadrá-la na categoria ""Em perigo"" (EN)."
POACEAE,"Chusquea tenuiglumis",DÃÂ¶ll,done,published,CR,A2c,"Chusquea tenuiglumis ocorre em áreas de Mata Atlântica que apresentam mais de 80% de sua cobertura original degradada nos últimos 10 anos, como os municípios de Baependi, Camanducaia, Poços de Caldas e Salto da Divisa (MG). Dessa forma, supõe-se que as subpopulações da espécie tenham sofrido uma redução em proporção semelhante, o que permite considerá-la ""Criticamente em perigo"" (CR)."
POACEAE,"Colanthelia macrostachya","(Nees) McClure",done,published,EN,A2c,"A espécie ocorre em ambientes florestais que se encontram em municípios com uma redução da vegetação natural maior que 50% nos últimos dez anos, como Santa Isabel e Guaratinguetá (SP); e Cachoeiras de Macacu e Nova Friburgo (RJ). Dessa forma, supõe-se que as subpopulações de C. macrostachya tenham sofrido uma redução de proporção semelhante. A espécie foi, por isso, considerada ""Em perigo"" (EN)."
POACEAE,"Cryptochloa capillata","(Trin.) Soderstr.",done,published,LC,,"Espécie herbácea cespitosa com colmos até 0,8 m, endêmica, não ameaçada. Grande extensão de ocorrência, coletada frequentemente em dezenas de situações de ameaça. Habita a floresta pluvial, tanto no interior quanto na borda de fragmentos da Mata Atlântica e da Amazônia."
POACEAE,"Ctenium brevispicatum",J.G.Sm.,done,published,LC,,"C. brevispicatum possui ampla distribuição no Brasil e Bolívia, representada por grande quantidade de amostras no Cerrado e Caatinga, em áreas de altitude elevada. A espécie também foi encontrada em pelo menos 3 UCs."
POACEAE,"Ctenium cirrhosum","(Nees) Kunth",done,published,DD,,"C. cirrhosum possui distribuição extensa, sendo encontrada em diferentes situações de ameaça no Cerrado e Mata Atlântica. No entanto, não se sabe qual o efeito destas ameaças sobre as subpopulações, principalmente sobre aquelas localizadas em áreas de canga e campo rupestre."
POACEAE,"Danthonia cirrata","Hack. & Arechav.",done,published,EN,A2c,"Danthonia cirrata habita Formações Campestres associadas aos biomas da Mata Atlântica e Pampa, em áreas de municípios que tiveram uma perda de vegetação original maior que 50% nos últimos 10 anos. Com isso, infere-se que tenha ocorrido uma redução populacional da espécie em proporção semelhante, o que permite considerá-la ""Em perigo"" (EN)""."
POACEAE,"Deschampsia caespitosa","(L.) P.Beauv.",done,published,EN,B2ab(iii),"Deschampsia caespitosa apresenta uma AOO menor que 500 km² e encontra-se sujeita a cinco situações de ameaça; ocorre em áreas de banhados nos Campos de Altitude do Sul do Brasil. Nessas áreas, foram reportadas ameaças como a monocultura de pinheiros exóticos e outras práticas agrícolas, que muitas vezes geram incêndios severos. Pelo exposto, portanto, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Diandrolyra tatianae","Soderstr. & Zuloaga",done,published,EN,B2ab(iii),"Diandrolyra tatianae apresenta AOO de 68 km², estando sujeita a cinco situações de ameaça distintas. Habita fragmentos de Floresta Atlântica que sofrem com o desmatamento pelo uso do fogo e extrativismo de madeira para criação de áreas agrícolas e expansão urbana. Por esses motivos, D. tatianae foi considerada ""Em perigo"" (EN)."
POACEAE,"Dichanthelium surrectum","(Chase ex Zuloaga & Morrone) Zuloaga",done,published,LC,,"D. surrectum tem distribuição extensa no Cerrado e Mata Atlântica, sendo comumente encontrada em áreas antropizadas. A espécie também foi registrada em duas Unidades de Conservação de proteção integral."
POACEAE,"Digitaria corynotricha","(Hack.) Henrard",done,published,LC,,"D. corynotricha possui distribuição extensa ao longo de áreas de Cerrado e Mata Atlântica, sendo bem representada em coleções de herbário. Ainda, a espécie foi localizada em pelo menos 3 Unidades de Conservação de proteção integral."
POACEAE,"Digitaria neesiana",Henrard,done,published,EN,B2ab(iii),"Digitaria neesiana tem distribuição ao longo do Cerrado, que apresenta grandes taxas de perda de hábitat devido às atividades agropecuárias. As subpopulações da espécie ocupam AOO de 76 km², e suas subpopulações estão sujeitas a pelo menos cinco situações de ameaça, representadas no cenário por pastagens, áreas agrícolas, áreas protegidas e remanescentes íntegros. Sendo assim, a espécie foi considerada ""Em perigo"" (EN)."
POACEAE,"Eragrostis neesii",Trin.,done,published,LC,,"E. neesi possui ampla distribuição na América do Sul, presente em diferentes habitats no Cerrado e Pampa, sendo também encontrada em ambientes antropizados e UCs."
POACEAE,"Erianthecium bulbosum",Parodi,done,published,CR,A2c;B2ab(iii),"Erianthecium bulbosum ocupa uma área restrita (AOO=8 km²) sujeita a uma única situação de ameaça, com distribuição sobre campos dos municípios de Pelotas e Piratini (RS), que sofreram uma redução da vegetação natural de mais de 80% nos últimos 10 anos. Além disso, a principal ameaça nesses locais é o sobrepastejo intenso, que foi indicado como um impacto capaz de eliminar a espécie do ambiente."
POACEAE,"Eriochrysis filiformis","(Hack.) Filg.",done,published,LC,,"E. filiformis ocorre em áreas úmidas, sendo extensamente distribuída na Mata Atlântica, Cerrado e Pantanal. É encontrada em UCs e tem o ciclo biológico ligado ao fogo, não sendo a incidência deste uma ameaça direta à espécie."
POACEAE,"Filgueirasia cannavieira","(Silveira) Guala",done,published,DD,,"F. cannavieira apresenta distribuição extensa em áreas de cerrado de altitude de Goiás, Minas Gerais e Mato Grosso do Sul, sendo encontradas subpopulações com muitos indivíduos. No entanto, a espécie é utilizada para alimentação de gado durante o período da seca, não se conhecendo em qual proporção é extraída; e recentemente as subpopulações do Distrito Federal foram dizimadas para o plantio de eucalipto. Dessa forma são necessários dados populacionais para se avaliar o risco de extinção desta espécie."
POACEAE,"Glaziophyton mirabile",Franch.,done,published,EN,"A2ac;B1ab(iii,iv)+2ab(iii,iv)","Glaziophyton mirabile apresenta distribuição restrita (EOO=403,37 km²; AOO=32 km²) às áreas de Campos de Altitude no Estado do Rio de Janeiro. Sua ocorrência é exclusiva a uma tipologia de vegetação severamente fragmentada, onde já foi observada a extinção local de uma subpopulação (Morro do Cuca, RJ). Os municípios de ocorrência do táxon vêm sofrendo severa redução em suas vegetações originais: Petrópolis, onde se situa a área central de sua distribuição, teve uma redução da cobertura vegetal original maior que 70% nos últimos 10 anos; a partir daí, supõe-se que as subpopulações da espécie tenham sofrido redução em proporção semelhante e estejam sujeitas aos efeitos dos incêndios que ocorrem na região. Pelo exposto, a espécie foi considerada ""Em perigo"" (EN), demandando ações específicas para garantir a integridade de suas subpopulações."
POACEAE,"Gymnopogon burchellii","(Munro ex DÃÂ¶ll) Ekman",done,published,LC,,"G. burchellii possui ampla distribuição geográfica no sul da América do Sul, sendo encontrada em diferentes situações de ameaça na Mata Atlântica, Cerrado e Pampa e em unidades de conservação."
POACEAE,"Gymnopogon doellii","Boechat & Valls",done,published,CR,B1ab(iii),"Gymnopogon doellii é endêmica da região metropolitana de Brasília (DF), com subpopulações conhecidas sujeitas a uma situação de ameaça e EOO menor que 100 km². As principais ameaças identificadas para a espécie são a presença da gramínea invasora Melinis minutiflora, a construção de uma barragem e a expansão urbana, que permitiram sua categorização com ""Criticamente em perigo"" (CR)."
