family,scientificName,lifeForm,fenology,luminosity,substratum,longevity,resprout
ORCHIDACEAE,"Trichocentrum albococcineum",,,,,,
ORCHIDACEAE,"Trichocentrum fuscum",,,,,,
ORCHIDACEAE,"Trichopilia santoslimae",,,,,,
ORCHIDACEAE,"Trichosalpinx bradei",,,,,,
ORCHIDACEAE,"Trigonidium acuminatum",,,,,,
ORCHIDACEAE,"Trigonidium latifolium",,,,,,
ORCHIDACEAE,"Trizeuxis falcata",,,,,,
ORCHIDACEAE,"Vanilla chamissonis",,,,,,
ORCHIDACEAE,"Vanilla dietschiana",,,,,,
ORCHIDACEAE,"Vanilla dubia",,,,,,
ORCHIDACEAE,"Vanilla edwallii",,,,,,
ORCHIDACEAE,"Vanilla organensis",,,,,,
ORCHIDACEAE,"Warczewiczella candida",,,,,,
ORCHIDACEAE,"Warmingia eugenii",,,,,,
ORCHIDACEAE,"Wullschlaegelia aphylla",,,,,,
ORCHIDACEAE,"Xylobium colleyi",,,,,,
ORCHIDACEAE,"Zootrophion atropurpureum",,,,,,
ORCHIDACEAE,"Zygopetalum brachypetalum",,,,,,
ORCHIDACEAE,"Zygopetalum maculatum",,,,,,
ORCHIDACEAE,"Zygopetalum maxillare",,,,,,
ORCHIDACEAE,"Zygopetalum pabstii",,,,,,
ORCHIDACEAE,"Zygopetalum pedicellatum",,,,,,
ORCHIDACEAE,"Zygopetalum sellowii",,,,,,
ORCHIDACEAE,"Zygostates bradei",,,,,,
ORCHIDACEAE,"Zygostates cornuta",,,,,,
ORCHIDACEAE,"Zygostates kuhlmannii",,,,,,
ORCHIDACEAE,"Zygostates linearisepala",,,,,,
ORCHIDACEAE,"Zygostates pellucida",,,,,,
OROBANCHACEAE,"Agalinis angustifolia",,,,,,
OROBANCHACEAE,"Agalinis bandeirensis",,,,,,
OROBANCHACEAE,"Agalinis communis",,,,,,
OROBANCHACEAE,"Agalinis itambensis",,,,,,
OROBANCHACEAE,"Agalinis nana",,,,,,
OROBANCHACEAE,"Agalinis ramulifera",,,,,,
OROBANCHACEAE,"Buchnera amethystina",,,,,,
OROBANCHACEAE,"Buchnera integrifolia",,,,,,
OROBANCHACEAE,"Buchnera juncea",,,,,,
OROBANCHACEAE,"Buchnera longifolia",,,,,,
OROBANCHACEAE,"Escobedia grandiflora",,,,,,
OROBANCHACEAE,"Esterhazya caesarea",,,,,,
OROBANCHACEAE,"Magdalenaea limae",,,,,,
OROBANCHACEAE,"Melasma rhinanthoides",,,,,,
OROBANCHACEAE,"Nothochilus coccineus",,,,,,
OROBANCHACEAE,"Physocalyx aurantiacus",,,,,,
OROBANCHACEAE,"Physocalyx major",,,,,,
OROBANCHACEAE,"Velloziella westermanii",,,,,,
OXALIDACEAE,"Oxalis arachnoidea",,,,,,
OXALIDACEAE,"Oxalis bela-vitoriae",,,,,,
OXALIDACEAE,"Oxalis blackii",,,,,,
OXALIDACEAE,"Oxalis clausenii",,,,,,
OXALIDACEAE,"Oxalis cratensis",,,,,,
OXALIDACEAE,"Oxalis cytisoides",,,,,,
OXALIDACEAE,"Oxalis diamantinae",,,,,,
OXALIDACEAE,"Oxalis doceana",,,,,,
OXALIDACEAE,"Oxalis hedysarifolia",,,,,,
OXALIDACEAE,"Oxalis hyalotricha",,,,,,
OXALIDACEAE,"Oxalis impatiens",,,,,,
OXALIDACEAE,"Oxalis kuhlmannii",,,,,,
OXALIDACEAE,"Oxalis mandioccana",,,,,,
OXALIDACEAE,"Oxalis neuwiedii",,,,,,
OXALIDACEAE,"Oxalis niederleinii",,,,,,
OXALIDACEAE,"Oxalis paranaensis",,,,,,
OXALIDACEAE,"Oxalis praetexta",,,,,,
OXALIDACEAE,"Oxalis rhombeo-ovata",,,,,,
OXALIDACEAE,"Oxalis sellowii",,,,,,
OXALIDACEAE,"Oxalis umbraticola",,,,,,
PALLAVICINIACEAE,"Jensenia difformis",,,,,,
PALLAVICINIACEAE,"Pallavicinia lyellii",,,,,,
PASSIFLORACEAE,"Passiflora actinia",,,,,,
PASSIFLORACEAE,"Passiflora amethystina",,,,,,
PASSIFLORACEAE,"Passiflora campanulata",,,,,,
PASSIFLORACEAE,"Passiflora edulis",,,,,,
PASSIFLORACEAE,"Passiflora eichleriana",,,,,,
PASSIFLORACEAE,"Passiflora elegans",,,,,,
PASSIFLORACEAE,"Passiflora hatschbachii",,,,,,
PASSIFLORACEAE,"Passiflora imbeana",,,,,,
PASSIFLORACEAE,"Passiflora ischnoclada",,,,,,
PASSIFLORACEAE,"Passiflora malacophylla",,,,,,
PASSIFLORACEAE,"Passiflora margaritae",,,,,,
PASSIFLORACEAE,"Passiflora miersii",,,,,,
PASSIFLORACEAE,"Passiflora organensis",,,,,,
PASSIFLORACEAE,"Passiflora racemosa",,,,,,
PASSIFLORACEAE,"Passiflora saccoi",,,,,,
PASSIFLORACEAE,"Passiflora setulosa",,,,,,
PASSIFLORACEAE,"Passiflora tricuspis",,,,,,
PASSIFLORACEAE,"Passiflora urubiciensis",,,,,,
PELLIACEAE,"Noteroclada confluens",,,,,,
PENTAPHYLACACEAE,"Ternstroemia brasiliensis",,,,,,
PENTAPHYLACACEAE,"Ternstroemia cuneifolia",,,,,,
PHYLLANTHACEAE,"Margaritaria nobilis",,,,,,
PHYLLANTHACEAE,"Phyllanthus claussenii",,,,,,
PHYLLANTHACEAE,"Phyllanthus gladiatus",,,,,,
PHYLLANTHACEAE,"Phyllanthus retroflexus",,,,,,
PHYLLANTHACEAE,"Phyllanthus rosellus",,,,,,
PHYLLANTHACEAE,"Savia dictyocarpa",,,,,,
PHYTOLACCACEAE,"Microtea bahiensis",,,,,,
PHYTOLACCACEAE,"Microtea maypurensis",,,,,,
PHYTOLACCACEAE,"Microtea papilosa",,,,,,
PHYTOLACCACEAE,"Microtea scabrida",,,,,,
PHYTOLACCACEAE,"Seguieria langsdorffii",,,,,,
PHYTOLACCACEAE,"Trichostigma octandrum",,,,,,
PICRAMNIACEAE,"Picramnia coccinea",,,,,,
PICRAMNIACEAE,"Picramnia parvifolia",,,,,,
PICRAMNIACEAE,"Picramnia sellowii",,,,,,
PIPERACEAE,"Piper carautensei",,,,,,
PIPERACEAE,"Piper hayneanum",,,,,,
PIPERACEAE,"Peperomia adsurgens",,,,,,
PIPERACEAE,"Peperomia apiahyensis",,,,,,
PIPERACEAE,"Peperomia clivicola",,,,,,
PIPERACEAE,"Peperomia cooperi",,,,,,
PIPERACEAE,"Peperomia cordigera",,,,,,
PIPERACEAE,"Peperomia diaphanoides",,,,,,
PIPERACEAE,"Peperomia distachya",,,,,,
PIPERACEAE,"Peperomia emarginella",,,,,,
PIPERACEAE,"Peperomia gardneriana",,,,,,
PIPERACEAE,"Peperomia gracilis",,,,,,
PIPERACEAE,"Peperomia guarujana",,,,,,
PIPERACEAE,"Peperomia hemmendorffii",,,,,,
PIPERACEAE,"Peperomia hernandiaefolia",,,,,,
PIPERACEAE,"Peperomia hydrocotyloides",,,,,,
PIPERACEAE,"Peperomia itatiaiana",,,,,,
PIPERACEAE,"Peperomia loefgrenii",,,,,,
PIPERACEAE,"Peperomia loxensis",,,,,,
PIPERACEAE,"Peperomia lyman-smithii",,,,,,
PIPERACEAE,"Peperomia mandioccana",,,,,,
PIPERACEAE,"Peperomia mosenii",,,,,,
PIPERACEAE,"Peperomia nitida",,,,,,
PIPERACEAE,"Peperomia oreophila",,,,,,
PIPERACEAE,"Peperomia pellucida",,,,,,
PIPERACEAE,"Peperomia pseudoestrellensis",,,,,,
PIPERACEAE,"Peperomia psilostachya",,,,,,
PIPERACEAE,"Peperomia quadrifolia",,,,,,
PIPERACEAE,"Peperomia regelii",,,,,,
PIPERACEAE,"Peperomia rizzinii",,,,,,
PIPERACEAE,"Peperomia rostulatiformis",,,,,,
PIPERACEAE,"Peperomia schwackei",,,,,,
PIPERACEAE,"Peperomia serpens",,,,,,
PIPERACEAE,"Peperomia suboppositifolia",,,,,,
PIPERACEAE,"Peperomia subrubrispica",,,,,,
PIPERACEAE,"Peperomia trinervis",,,,,,
PIPERACEAE,"Peperomia turbinata",,,,,,
PIPERACEAE,"Peperomia velloziana",,,,,,
PIPERACEAE,"Piper abutiloides",,,,,,
PIPERACEAE,"Piper alnoides",,,,,,
PIPERACEAE,"Piper amparoense",,,,,,
PIPERACEAE,"Piper anostachyum",,,,,,
PIPERACEAE,"Piper bennettianum",,,,,,
PIPERACEAE,"Piper casteloense",,,,,,
PIPERACEAE,"Piper edwallii",,,,,,
PIPERACEAE,"Piper flavicans",,,,,,
PIPERACEAE,"Piper fuligineum",,,,,,
PIPERACEAE,"Piper hatschbachii",,,,,,
PIPERACEAE,"Piper hoehnei",,,,,,
PIPERACEAE,"Piper juliflorum",,,,,,
PIPERACEAE,"Piper kuhlmannii",,,,,,
PIPERACEAE,"Piper laevicarpum",,,,,,
PIPERACEAE,"Piper lanceolatum",,,,,,
PIPERACEAE,"Piper loefgrenii",,,,,,
PIPERACEAE,"Piper macedoi",,,,,,
PIPERACEAE,"Piper oblancifolium",,,,,,
PIPERACEAE,"Piper obliquum",,,,,,
PIPERACEAE,"Piper piritubanum",,,,,,
PIPERACEAE,"Piper rioense",,,,,,
PIPERACEAE,"Piper scabrellum",,,,,,
PIPERACEAE,"Piper scutifolium",,,,,,
PIPERACEAE,"Piper sprengelianum",,,,,,
PIPERACEAE,"Piper subcinereum",,,,,,
PIPERACEAE,"Piper subrugosum",,,,,,
PIPERACEAE,"Piper tectoniifolium",,,,,,
PIPERACEAE,"Piper truncatum",,,,,,
PIPERACEAE,"Piper velutinibaccum",,,,,,
PIPERACEAE,"Piper vicosanum",,,,,,
PIPERACEAE,"Piper viminifolium",,,,,,
PIPERACEAE,"Piper xylosteoides",,,,,,
PIPERACEAE,"Piper duartei",,,,,,
PLAGIOCHILACEAE,"Plagiochila boryana",,,,,,
PLAGIOGYRIACEAE,"Plagiogyria fialhoi",,,,,,
PLANTAGINACEAE,"Achetaria caparaoense",,,,,,
PLANTAGINACEAE,"Achetaria latifolia",,,,,,
PLANTAGINACEAE,"Angelonia alternifolia",,,,,,
PLANTAGINACEAE,"Angelonia crassifolia",,,,,,
PLANTAGINACEAE,"Angelonia eriostachys",,,,,,
PLANTAGINACEAE,"Angelonia integerrima",,,,,,
PLANTAGINACEAE,"Bacopa cochlearia",,,,,,
PLANTAGINACEAE,"Bacopa congesta",,,,,,
PLANTAGINACEAE,"Ildefonsia bibracteata",,,,,,
PLANTAGINACEAE,"Mecardonia grandiflora",,,,,,
PLANTAGINACEAE,"Plantago australis",,,,,,
PLANTAGINACEAE,"Plantago catharinea",,,,,,
PLANTAGINACEAE,"Plantago commersoniana",,,,,,
PLANTAGINACEAE,"Plantago guilleminiana",,,,,,
PLANTAGINACEAE,"Plantago turficola",,,,,,
PLANTAGINACEAE,"Stemodia harleyi",,,,,,
PLANTAGINACEAE,"Stemodia hyptoides",,,,,,
PLANTAGINACEAE,"Stemodia microphylla",,,,,,
PLANTAGINACEAE,"Stemodia stellata",,,,,,
PLANTAGINACEAE,"Stemodia stricta",,,,,,
PLANTAGINACEAE,"Stemodia trifoliata",,,,,,
PLANTAGINACEAE,"Stemodia veronicoides",,,,,,
POACEAE,"Acroceras excavatum",,,,,,
POACEAE,"Acroceras fluminense",,,,,,
POACEAE,"Agenium leptocladum",,,,,,
POACEAE,"Agrostis lenis",,,,,,
POACEAE,"Agrostis longiberbis",,,,,,
POACEAE,"Agrostis ramboi",,,,,,
POACEAE,"Altoparadisium chapadense",,,,,,
POACEAE,"Andropogon carinatus",,,,,,
POACEAE,"Andropogon glaucophyllus",,,,,,
POACEAE,"Andropogon hypogynus",,,,,,
POACEAE,"Anomochloa marantoidea",,,,,,
POACEAE,"Anthaenantiopsis fiebrigii",,,,,,
POACEAE,"Apoclada simplex",,,,,,
POACEAE,"Aristida brasiliensis",,,,,,
POACEAE,"Aristida constricta",,,,,,
POACEAE,"Aristida laevis",,,,,,
POACEAE,"Aristida oligospira",,,,,,
POACEAE,"Aristida sanctae-luciae",,,,,,
POACEAE,"Arthropogon villosus",,,,,,
POACEAE,"Arthropogon xerachne",,,,,,
POACEAE,"Arundinella deppeana",,,,,,
POACEAE,"Aulonemia aristulata",,,,,,
POACEAE,"Aulonemia effusa",,,,,,
POACEAE,"Aulonemia ulei",,,,,,
POACEAE,"Axonopus carajasensis",,,,,,
POACEAE,"Axonopus chrysoblepharis",,,,,,
POACEAE,"Axonopus comans",,,,,,
POACEAE,"Axonopus complanatus",,,,,,
POACEAE,"Axonopus fastigiatus",,,,,,
POACEAE,"Axonopus monticola",,,,,,
POACEAE,"Axonopus pressus",,,,,,
POACEAE,"Axonopus ramboi",,,,,,
POACEAE,"Axonopus uninodis",,,,,,
POACEAE,"Bothriochloa laguroides",,,,,,
POACEAE,"Briza brasiliensis",,,,,,
POACEAE,"Briza itatiaiae",,,,,,
POACEAE,"Briza juergensii",,,,,,
POACEAE,"Briza parodiana",,,,,,
POACEAE,"Briza scabra",,,,,,
POACEAE,"Canastra aristella",,,,,,
POACEAE,"Canastra lanceolata",,,,,,
POACEAE,"Chusquea attenuata",,,,,,
POACEAE,"Chusquea baculifera",,,,,,
POACEAE,"Chusquea erecta",,,,,,
POACEAE,"Chusquea heterophylla",,,,,,
POACEAE,"Chusquea pinifolia",,,,,,
POACEAE,"Chusquea pulchella",,,,,,
POACEAE,"Chusquea tenuiglumis",,,,,,
POACEAE,"Colanthelia macrostachya",,,,,,
POACEAE,"Cryptochloa capillata",,,,,,
POACEAE,"Ctenium brevispicatum",,,,,,
POACEAE,"Ctenium cirrhosum",,,,,,
POACEAE,"Danthonia cirrata",,,,,,
POACEAE,"Deschampsia caespitosa",,,,,,
POACEAE,"Diandrolyra tatianae",,,,,,
POACEAE,"Dichanthelium surrectum",,,,,,
POACEAE,"Digitaria corynotricha",,,,,,
POACEAE,"Digitaria neesiana",,,,,,
POACEAE,"Eragrostis neesii",,,,,,
POACEAE,"Erianthecium bulbosum",,,,,,
POACEAE,"Eriochrysis filiformis",,,,,,
POACEAE,"Filgueirasia cannavieira",,,,,,
POACEAE,"Glaziophyton mirabile",,,,,,
POACEAE,"Gymnopogon burchellii",,,,,,
POACEAE,"Gymnopogon doellii",,,,,,
POACEAE,"Hymenachne donacifolia",,,,,,
POACEAE,"Hymenachne pernambucensis",,,,,,
POACEAE,"Ichnanthus bambusiflorus",,,,,,
POACEAE,"Leersia ligularis",,,,,,
POACEAE,"Lithachne horizontalis",,,,,,
POACEAE,"Loudetia flammida",,,,,,
POACEAE,"Luziola brasiliensis",,,,,,
POACEAE,"Melica arzivencoi",,,,,,
POACEAE,"Merostachys abadiana",,,,,,
POACEAE,"Merostachys burmanii",,,,,,
POACEAE,"Merostachys caucaiana",,,,,,
POACEAE,"Merostachys neesii",,,,,,
POACEAE,"Merostachys scandens",,,,,,
POACEAE,"Merostachys skvortzovii",,,,,,
POACEAE,"Mesosetum ferrugineum",,,,,,
POACEAE,"Olyra fasciculata",,,,,,
POACEAE,"Olyra latispicula",,,,,,
POACEAE,"Ophiochloa hydrolithica",,,,,,
POACEAE,"Panicum brachystachyum",,,,,,
POACEAE,"Panicum condensatum",,,,,,
POACEAE,"Panicum gouinii",,,,,,
POACEAE,"Panicum hylaeicum",,,,,,
POACEAE,"Panicum pedersenii",,,,,,
POACEAE,"Pariana carvalhoi",,,,,,
POACEAE,"Paspalum arundinellum",,,,,,
POACEAE,"Paspalum aspidiotes",,,,,,
POACEAE,"Paspalum biaristatum",,,,,,
POACEAE,"Paspalum brachytrichum",,,,,,
POACEAE,"Paspalum burmanii",,,,,,
POACEAE,"Paspalum cinerascens",,,,,,
POACEAE,"Paspalum compressifolium",,,,,,
POACEAE,"Paspalum cromyorrhizon",,,,,,
POACEAE,"Paspalum dedeccae",,,,,,
POACEAE,"Paspalum erianthoides",,,,,,
POACEAE,"Paspalum exaltatum",,,,,,
POACEAE,"Paspalum falcatum",,,,,,
POACEAE,"Paspalum fasciculatum",,,,,,
POACEAE,"Paspalum flaccidum",,,,,,
POACEAE,"Paspalum foliiforme",,,,,,
POACEAE,"Paspalum geminiflorum",,,,,,
POACEAE,"Paspalum heterotrichon",,,,,,
POACEAE,"Paspalum ionanthum",,,,,,
POACEAE,"Paspalum jesuiticum",,,,,,
POACEAE,"Paspalum lenticulare",,,,,,
POACEAE,"Paspalum longiaristatum",,,,,,
POACEAE,"Paspalum macranthecium",,,,,,
POACEAE,"Paspalum niquelandiae",,,,,,
POACEAE,"Paspalum stellatum",,,,,,
POACEAE,"Paspalum umbrosum",,,,,,
POACEAE,"Paspalum usterii",,,,,,
POACEAE,"Paspalum virgatum",,,,,,
POACEAE,"Pharus latifolius",,,,,,
POACEAE,"Piptochaetium alpinum",,,,,,
POACEAE,"Piptochaetium palustre",,,,,,
POACEAE,"Piptochaetium ruprechtianum",,,,,,
POACEAE,"Poa bradei",,,,,,
POACEAE,"Poa reitzii",,,,,,
POACEAE,"Polypogon chilensis",,,,,,
POACEAE,"Raddia angustifolia",,,,,,
POACEAE,"Raddia distichophylla",,,,,,
POACEAE,"Raddiella esenbeckii",,,,,,
POACEAE,"Reitzia smithii",,,,,,
POACEAE,"Rhynchoryza subulata",,,,,,
POACEAE,"Schizachyrium scabriflorum",,,,,,
POACEAE,"Setaria parviflora var. pilosissima",,,,,,
POACEAE,"Setaria paucifolia",,,,,,
POACEAE,"Setaria stolonifera",,,,,,
POACEAE,"Setaria tenacissima",,,,,,
POACEAE,"Sorghastrum stipoides",,,,,,
POACEAE,"Sporobolus adustus",,,,,,
POACEAE,"Sporobolus apiculatus",,,,,,
POACEAE,"Sporobolus camporum",,,,,,
POACEAE,"Steinchisma spathellosa",,,,,,
POACEAE,"Stipa planaltina",,,,,,
POACEAE,"Stipa rhizomata",,,,,,
POACEAE,"Stipa rosengurtii",,,,,,
POACEAE,"Stipa sellowiana",,,,,,
POACEAE,"Stipa setigera",,,,,,
POACEAE,"Streptochaeta spicata",,,,,,
POACEAE,"Sucrea maculata",,,,,,
POACEAE,"Sucrea sampaiana",,,,,,
POACEAE,"Thrasyopsis juergensii",,,,,,
POACEAE,"Thrasyopsis repanda",,,,,,
POACEAE,"Triraphis devia",,,,,,
POACEAE,"Zizaniopsis bonariensis",,,,,,
PODOCARPACEAE,"Podocarpus acuminatus",,,,,,
PODOCARPACEAE,"Podocarpus aracensis",,,,,,
PODOCARPACEAE,"Podocarpus barretoi",,,,,,
PODOCARPACEAE,"Podocarpus brasiliensis",,,,,,
PODOCARPACEAE,"Podocarpus lambertii",,,,,,
PODOCARPACEAE,"Podocarpus sellowii",,,,,,
PODOCARPACEAE,"Retrophyllum piresii",,,,,,
PODOSTEMACEAE,"Apinagia riedelii",,,,,,
PODOSTEMACEAE,"Castelnavia multipartita",,,,,,
PODOSTEMACEAE,"Mourera fluviatilis",,,,,,
PODOSTEMACEAE,"Mourera weddelliana",,,,,,
PODOSTEMACEAE,"Podostemum distichum",,,,,,
PODOSTEMACEAE,"Podostemum muelleri",,,,,,
PODOSTEMACEAE,"Podostemum rutifolium",,,,,,
PODOSTEMACEAE,"Podostemum saldanhanum",,,,,,
PODOSTEMACEAE,"Podostemum ovatum",,,,,,
PODOSTEMACEAE,"Podostemum scaturiginum",,,,,,
PODOSTEMACEAE,"Podostemum weddellianum",,,,,,
POLYGALACEAE,"Acanthocladus brasiliensis",,,,,,
POLYGALACEAE,"Acanthocladus pulcherrimus",,,,,,
POLYGALACEAE,"Acanthocladus santosii",,,,,,
POLYGALACEAE,"Polygala brasiliensis",,,,,,
POLYGALACEAE,"Polygala fendleri",,,,,,
POLYGALACEAE,"Polygala franchetii",,,,,,
POLYGALACEAE,"Polygala galioides",,,,,,
POLYGALACEAE,"Polygala molluginifolia",,,,,,
POLYGALACEAE,"Polygala moquiniana",,,,,,
POLYGALACEAE,"Polygala nudicaulis",,,,,,
POLYGALACEAE,"Polygala pulchella",,,,,,
POLYGALACEAE,"Polygala pumila",,,,,,
POLYGALACEAE,"Polygala sabulosa",,,,,,
POLYGALACEAE,"Polygala selaginoides",,,,,,
POLYGALACEAE,"Polygala stephaniana",,,,,,
POLYGALACEAE,"Polygala tamariscea",,,,,,
POLYGONACEAE,"Coccoloba argentinensis",,,,,,
POLYGONACEAE,"Coccoloba cereifera",,,,,,
POLYGONACEAE,"Coccoloba glaziovii",,,,,,
POLYGONACEAE,"Coccoloba persicaria",,,,,,
POLYPODIACEAE,"Campyloneurum decurrens",,,,,,
POLYPODIACEAE,"Ceradenia capillaris",,,,,,
POLYPODIACEAE,"Ceradenia glaziovii",,,,,,
POLYPODIACEAE,"Ceradenia warmingii",,,,,,
POLYPODIACEAE,"Grammitis fluminensis",,,,,,
POLYPODIACEAE,"Lellingeria brasiliensis",,,,,,
POLYPODIACEAE,"Lellingeria itatimensis",,,,,,
POLYPODIACEAE,"Lellingeria limula",,,,,,
POLYPODIACEAE,"Lellingeria pumila",,,,,,
POLYPODIACEAE,"Lellingeria suspensa",,,,,,
POLYPODIACEAE,"Lellingeria tamandarei",,,,,,
POLYPODIACEAE,"Melpomene peruviana",,,,,,
POLYPODIACEAE,"Microgramma crispata",,,,,,
POLYPODIACEAE,"Micropolypodium perpusillum",,,,,,
POLYPODIACEAE,"Pecluma hoehnii",,,,,,
POLYPODIACEAE,"Pecluma imbeana",,,,,,
POLYPODIACEAE,"Pecluma insularis",,,,,,
POLYPODIACEAE,"Pecluma truncorum",,,,,,
POLYPODIACEAE,"Pleopeltis alborufula",,,,,,
POLYPODIACEAE,"Pleopeltis monoides",,,,,,
POLYPODIACEAE,"Pleopeltis trindadensis",,,,,,
POLYPODIACEAE,"Terpsichore chrysleri",,,,,,
POLYPODIACEAE,"Terpsichore semihirsuta",,,,,,
POLYPODIACEAE,"Terpsichore senilis",,,,,,
POLYPODIACEAE,"Terpsichore taxifolia",,,,,,
POLYPODIACEAE,"Zygophlebia longipilosa",,,,,,
POLYTRICHACEAE,"Itatiella ulei",,,,,,
PONTEDERIACEAE,"Heteranthera limosa",,,,,,
PONTEDERIACEAE,"Heteranthera rotundifolia",,,,,,
PONTEDERIACEAE,"Heteranthera zosterifolia",,,,,,
PORTULACACEAE,"Portulaca halimoides",,,,,,
PORTULACACEAE,"Portulaca hatschbachii",,,,,,
POTAMOGETONACEAE,"Zannichellia palustris",,,,,,
POTTIACEAE,"Erythrophyllastrum andinum",,,,,,
POTTIACEAE,"Leptodontium wallisii",,,,,,
PROTEACEAE,"Euplassa cantareirae",,,,,,
PROTEACEAE,"Euplassa incana",,,,,,
PROTEACEAE,"Euplassa nebularis",,,,,,
PROTEACEAE,"Euplassa semicostata",,,,,,
PROTEACEAE,"Panopsis multiflora",,,,,,
PROTEACEAE,"Panopsis rubescens",,,,,,
PROTEACEAE,"Roupala asplenioides",,,,,,
PROTEACEAE,"Roupala sculpta",,,,,,
PTERIDACEAE,"Adiantum diphyllum",,,,,,
PTERIDACEAE,"Adiantum discolor",,,,,,
PTERIDACEAE,"Adiantum mynsseniae",,,,,,
PTERIDACEAE,"Adiantum papillosum",,,,,,
PTERIDACEAE,"Adiantum tetragonum",,,,,,
PTERIDACEAE,"Cheilanthes goyazensis",,,,,,
PTERIDACEAE,"Cheilanthes juergensii",,,,,,
PTERIDACEAE,"Cheilanthes regnelliana",,,,,,
PTERIDACEAE,"Cheilanthes incisa",,,,,,
PTERIDACEAE,"Doryopteris crenulans",,,,,,
PTERIDACEAE,"Doryopteris itatiaiensis",,,,,,
PTERIDACEAE,"Doryopteris lomariacea",,,,,,
PTERIDACEAE,"Doryopteris paradoxa",,,,,,
PTERIDACEAE,"Doryopteris quinquelobata",,,,,,
PTERIDACEAE,"Doryopteris rediviva",,,,,,
PTERIDACEAE,"Doryopteris rosenstockii",,,,,,
PTERIDACEAE,"Doryopteris rufa",,,,,,
PTERIDACEAE,"Doryopteris subsimplex",,,,,,
PTERIDACEAE,"Doryopteris tijucana",,,,,,
PTERIDACEAE,"Doryopteris trilobata",,,,,,
PTERIDACEAE,"Eriosorus biardii",,,,,,
PTERIDACEAE,"Eriosorus cheilanthoides",,,,,,
PTERIDACEAE,"Eriosorus insignis",,,,,,
PTERIDACEAE,"Eriosorus rufescens",,,,,,
PTERIDACEAE,"Jamesonia brasiliensis",,,,,,
PTERIDACEAE,"Pellaea gleichenioides",,,,,,
PTERIDACEAE,"Pellaea cymbiformis",,,,,,
PTERIDACEAE,"Pteris congesta",,,,,,
PTERIDACEAE,"Pteris limae",,,,,,
PTERIDACEAE,"Anetium citrifolium",,,,,,
PTERIDACEAE,"Polytaenium feei",,,,,,
QUIINACEAE,"Quiina magallano-gomesii",,,,,,
QUILLAJACEAE,"Quillaja brasiliensis",,,,,,
RANUNCULACEAE,"Anemone decapetala",,,,,,
RANUNCULACEAE,"Anemone sellowii",,,,,,
RANUNCULACEAE,"Clematis campestris",,,,,,
RANUNCULACEAE,"Ranunculus flagelliformis",,,,,,
RHACOCARPACEAE,"Rhacocarpus inermis",,,,,,
RHAMNACEAE,"Colletia exserta",,,,,,
RHAMNACEAE,"Colletia paradoxa",,,,,,
RHAMNACEAE,"Colubrina glandulosa",,,,,,
RHAMNACEAE,"Colubrina retusa",,,,,,
RHAMNACEAE,"Condalia buxifolia",,,,,,
RHAMNACEAE,"Crumenaria choretroides",,,,,,
RHAMNACEAE,"Crumenaria polygaloides",,,,,,
RHAMNACEAE,"Discaria americana",,,,,,
RHAMNACEAE,"Gouania blanchetiana",,,,,,
RHAMNACEAE,"Gouania corylifolia",,,,,,
RHAMNACEAE,"Gouania inornata",,,,,,
RHAMNACEAE,"Gouania ulmifolia",,,,,,
RHAMNACEAE,"Reissekia smilacina",,,,,,
RHAMNACEAE,"Rhamnidium glabrum",,,,,,
RHAMNACEAE,"Rhamnus sphaerosperma var. pubescens",,,,,,
RHAMNACEAE,"Scutia arenicola",,,,,,
RHIZOPHORACEAE,"Paradrypetes ilicifolia",,,,,,
RICCIACEAE,"Riccia ridleyi",,,,,,
ROSACEAE,"Agrimonia parviflora",,,,,,
ROSACEAE,"Margyricarpus pinnatus",,,,,,
RUBIACEAE,"Alseis involuta",,,,,,
RUBIACEAE,"Bathysa australis",,,,,,
RUBIACEAE,"Bathysa cuspidata",,,,,,
RUBIACEAE,"Borreria pulchristipula",,,,,,
RUBIACEAE,"Borreria remota",,,,,,
RUBIACEAE,"Bradea anomala",,,,,,
RUBIACEAE,"Bradea bicornuta",,,,,,
RUBIACEAE,"Bradea kuhlmanni",,,,,,
RUBIACEAE,"Bradea montana",,,,,,
RUBIACEAE,"Carapichea ipecacuanha",,,,,,
RUBIACEAE,"Chomelia modesta",,,,,,
RUBIACEAE,"Coussarea bocainae",,,,,,
RUBIACEAE,"Coussarea hydrangeifolia",,,,,,
RUBIACEAE,"Coussarea nodosa",,,,,,
RUBIACEAE,"Declieuxia cordigera",,,,,,
RUBIACEAE,"Declieuxia fruticosa",,,,,,
RUBIACEAE,"Declieuxia oenanthoides",,,,,,
RUBIACEAE,"Diodella sarmentosa",,,,,,
RUBIACEAE,"Erithalis insularis",,,,,,
RUBIACEAE,"Faramea bahiensis",,,,,,
RUBIACEAE,"Faramea coerulea",,,,,,
RUBIACEAE,"Faramea monantha",,,,,,
RUBIACEAE,"Faramea paratiensis",,,,,,
RUBIACEAE,"Galianthe cymosa",,,,,,
RUBIACEAE,"Galianthe elegans",,,,,,
RUBIACEAE,"Galianthe peruviana",,,,,,
RUBIACEAE,"Galianthe pseudopeciolata",,,,,,
RUBIACEAE,"Galianthe souzae",,,,,,
RUBIACEAE,"Galianthe vaginata",,,,,,
RUBIACEAE,"Galium diphyllum",,,,,,
RUBIACEAE,"Galium equisetoides",,,,,,
RUBIACEAE,"Galium humile",,,,,,
