family,scientificName,document,field,reference
RUBIACEAE,"Simira rubra",profile,threats,"Barros, M.I.A. De. 2003. Caracterização da visitação, dos visitantes e avaliação dos impactos ecológicos e recreativos do planalto do Parque Nacional do Itatiaia. Piracicaba, SP 121."
RUBIACEAE,"Simira rubra",profile,threats,"Aximoff, I., 2007. Impactos do fogo na vegetação do Planalto do Itatiaia. Relatório Técnico. Parq. Nac. Itatiaia. ICMBio/MMA."
THELYPTERIDACEAE,"Thelypteris refracta",profile,distribution,"Salino, A.; Almeida, T.E. 2015. Thelypteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115583>. Acesso em: 21 Abr. 2015"
THELYPTERIDACEAE,"Thelypteris refracta",profile,distribution,"Sylvestre, L. S. & Mynssen, C. M. 2014. Thelypteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
THELYPTERIDACEAE,"Thelypteris refracta",profile,ecology,"Salino, A.; Almeida, T.E. 2015. Thelypteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB115583>. Acesso em: 21 Abr. 2015"
THELYPTERIDACEAE,"Thelypteris refracta",profile,ecology,"Sylvestre, L. S. & Mynssen, C. M. 2014. Thelypteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
THELYPTERIDACEAE,"Thelypteris refracta",profile,threats,"ICMBio, 2005. Revisão do Plano de Manejo da Reserva Biológica de Poço das Antas - Encarte 1. Brasil."
THELYPTERIDACEAE,"Thelypteris refracta",profile,threats,"ICMBio, 2005. Revisão do Plano de Manejo da Reserva Biológica de Poço das Antas - Encarte 1. Brasil."
THELYPTERIDACEAE,"Thelypteris refracta",profile,threats,"TCE-RJ, 2003. Estudo Socioeconômico 2004 - Santa Maria Madalena. Rio de Janeiro."
THELYPTERIDACEAE,"Thelypteris refracta",profile,actions,"Sylvestre, L. S. & Mynssen, C. M. 2014. Thelypteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
RUBIACEAE,"Rustia simpsonii",profile,ecology,"Anunciação, E.A. da 2014. Rustia in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14277>. Acesso em: 21 Abr. 2015"
RUBIACEAE,"Rudgea parvifolia",profile,ecology,"Bruniera, C.P.; Zappi, D. 2014. Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14264>. Acesso em: 21 Abr. 2015"
RUBIACEAE,"Rudgea parvifolia",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Rudgea parvifolia",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Rudgea parvifolia",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Rudgea parvifolia",profile,actions,"MINISTÉRIO DO MEIO AMBIENTE. 2014. Portaria No 443, De 17 de Dezembro de 2014. a ""Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção"". Diário Oficial [da] República Federativa do Brasil, Poder Executivo, Brasília, DF, 18 dez. 2014 Seção 1, p.110-121."
MYRTACEAE,"Eugenia pulcherrima",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia pulcherrima",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia pulcherrima",profile,threats,"Guerra, A.J.T., Gonçalves, L.F.H., Lopes, P.B.M., 2007. Evolução histórico-geográfica da ocupação desordenada e movimentos de massa no município de Petrópolis, nas últimas décadas. Rev. Bras. Geomorfol. 8."
MYRTACEAE,"Eugenia pulcherrima",profile,threats,"Bohrer, C.B. de A., Dantas, H.G.R., Cronemberger, F.M., Vicens, R.S., Andrade, S.F. de. 2015. Instituto de Pesquisas Jardim Botânico do Rio de Janeiro Mapeamento da vegetação e do uso do solo no Centro de Diversidade Vegetal de Cabo Frio , Rio de Janeiro. Rodriguésia 60, 1–23."
MYRTACEAE,"Eugenia pulcherrima",profile,threats,"Davidovich, F. 2001. Metrópole e território : metropolização do espaço no Rio de Janeiro. Cad. Metrópole 6, 67–77."
MYRTACEAE,"Eugenia pulcherrima",profile,threats,"Ribeiro, G., Oliveira, L.D. de. 2009. As Territorialidades da Metrópole no Século XXI: Tensões entre o Tradicional e o Moderno na Cidade de Cabo Frio-RJ. Geo UERJ 3, 108–127."
MYRTACEAE,"Eugenia pulcherrima",profile,threats,"Leme, E.M.C. 2000. Niudularium - bromélias da Mata Atlântica, in: Niudularium - Bromélias Da Mata Atlântica. Sextante, Rio de Janeiro, RJ."
PTERIDACEAE,"Doryopteris magdalenensis",profile,distribution,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris magdalenensis",profile,ecology,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris magdalenensis",profile,threats,"Kury, K.A., Ramalho, R.S. 2008. Planejamento do uso do solo no entorno do Parque Estadual do Desengano: agricultura em relevo colinoso no Distrito de Morangaba - Campos dos Goytacazes/RJ. Rev. Visões, 5 (1), 18 p. "
PTERIDACEAE,"Doryopteris magdalenensis",profile,threats,"Kury, K.A., Ramalho, R.S. 2008. Planejamento do uso do solo no entorno do Parque Estadual do Desengano: agricultura em relevo colinoso no Distrito de Morangaba - Campos dos Goytacazes/RJ. Rev. Visões, 5 (1), 18 p. "
RUBIACEAE,"Rudgea macrophylla",profile,ecology,"Bruniera, C.P.; Zappi, 2014. D. Rudgea in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB14258>. Acesso em: 22 Abr. 2015"
RUBIACEAE,"Rudgea macrophylla",profile,threats,"Fernandez, A., 2009. A construção social do Parque Estadual da Pedra Branca: de Castelo das Águas ao Parque de Carbono., in: Mendes, C.P. do A., Bandeira, F.C. da S. (Eds.), I Encontro Científico Do Parque Estadual Da Pedra Branca - Ciência Para Gestão Ou Gestão Para a Ciência? Instituto Estadual do Ambiente - INEA, Rio de Janeiro, pp. 12–16.  Freire, J.M., Oliveira, R.R. de, Rosendo, E., Braga, J.M.A., 2009. Árvores do Parque Estadual da Pedra Branca: florística e estrutura, in: Mendes, C.P. do A., Bandeira, F.C. da S. (Eds.), I Encontro Científico Do Parque Estadual Da Pedra Branca - Ciência Para Gestão Ou Gestão Para a Ciência? Instituto Estadual do Ambiente - INEA, Rio de Janeiro, pp. 44–46."
RUBIACEAE,"Rudgea macrophylla",profile,threats,"ICMBio, 2005. Revisão do Plano de Manejo da Reserva Biológica de Poço das Antas - Encarte 1. Brasil."
RUBIACEAE,"Rudgea macrophylla",profile,threats,"Mynssen, C.M., Windisch, P.G., 2004. Pteridófitas da Reserva Rio das Pedras, Mangaratiba, RJ, Brasil. Rodriguésia 55, 125–156."
RUBIACEAE,"Rudgea macrophylla",profile,threats,"De Abreu, R.C., Rodrigues, P.J.F., 2010. Exotic tree Artocarpus heterophyllus (Moraceae) invades the Brazilian Atlantic Rainforest/Árvore exótica Artocarpus heterophyllus (Moraceae) invade a Mata Atlântica brasileira. Rodriguésia 61, 677–688."
RUBIACEAE,"Rudgea macrophylla",profile,threats,"Teixeira, L.H. dos S., 2006. Plano de Manejo da Reserva Biológica do Tnguá. Brasil.  Carvalho, F.A., Nascimento, M.T., Braga, J.M.A., 2006. Composição e riqueza florística do componente arbóreo da Floresta Atlântica submontana na região de Imbaú, Município de Silva Jardim, RJ. Acta Bot. Bras. 20, 727–740."
RUBIACEAE,"Rudgea macrophylla",profile,actions,"MINISTÉRIO DO MEIO AMBIENTE. 2014. Portaria No 443, De 17 de Dezembro de 2014. a ""Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção"". Diário Oficial [da] República Federativa do Brasil, Poder Executivo, Brasília, DF, 18 dez. 2014 Seção 1, p.110-121."
PTERIDACEAE,"Doryopteris quinquelobata",profile,distribution,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris quinquelobata",profile,distribution,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
PTERIDACEAE,"Doryopteris quinquelobata",profile,ecology,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
PTERIDACEAE,"Doryopteris quinquelobata",profile,ecology,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris quinquelobata",profile,threats,"Marcos, C.S., Matos, D.M.S., 2003. Estrutura de populações de palmiteiro (Euterpe edulis Mart.) em áreas com diferentes graus de impactação na Floresta da Tijuca, RJ. Floresta e Ambient. 10, 27–37."
PTERIDACEAE,"Doryopteris quinquelobata",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
PTERIDACEAE,"Doryopteris quinquelobata",profile,actions,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
PTERIDACEAE,"Doryopteris quinquelobata",profile,actions,"MMA, 2014. Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção. Brasil."
RUBIACEAE,"Coussarea speciosa",profile,distribution,"Gomes, M. e Barbosa, M.R.V., 2014. Coussarea (Rubiaceae).. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abr. 2015."
RUBIACEAE,"Coussarea speciosa",profile,distribution,"Pereira, M. do S., 2007. O gênero Coussarea Aubl.(Rubiaceae, Rubioideae, Coussareae) na Mata Atlântica. Universidade Federal de Pernambuco, Recife, PE."
RUBIACEAE,"Coussarea speciosa",profile,ecology,"Gomes, M. e Barbosa, M.R.V., 2014. Coussarea (Rubiaceae).. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abr. 2015."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Coussarea speciosa",profile,threats,"Mota, L.D.M., 2009. Produção agrícola, meio ambiente e saúde em áreas rurais de Nova Friburgo, RJ: conflitos e negociações. Fundação Oswaldo Cruz. Tese de Doutorado. 155 p."
MYRTACEAE,"Eugenia strellensis",profile,distribution,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia strellensis",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia strellensis",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia strellensis",profile,threats,"Calaes, E.G.D., de Souza, G.A., Ferreira, E.G.E., Weisz, E.J., Castro, E.N.F., 2008. Estrada real: vetor de fertilização de conhecimento e aprendizado para a exploração mineral. Simpósio Explor. Miner. 2, 11."
PTERIDACEAE,"Doryopteris tijucana",profile,distribution,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris tijucana",profile,ecology,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
PTERIDACEAE,"Doryopteris tijucana",profile,ecology,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris tijucana",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
PTERIDACEAE,"Doryopteris tijucana",profile,threats,"Marcos, C.S., Matos, D.M.S., 2003. Estrutura de populações de palmiteiro (Euterpe edulis Mart.) em áreas com diferentes graus de impactação na Floresta da Tijuca, RJ. Floresta e Ambient. 10, 27–37."
PTERIDACEAE,"Doryopteris tijucana",profile,threats,"Soares, R.C.R. de S., 2008. Plano de Manejo do Parque Nacional da Tijuca."
PTERIDACEAE,"Doryopteris tijucana",profile,actions,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
RUBIACEAE,"Coussarea strigosipes",profile,distribution,"Pereira, M. do S., 2007. O gênero Coussarea Aubl.(Rubiaceae, Rubioideae, Coussareae) na Mata Atlântica. Universidade Federal de Pernambuco, Recife, PE."
RUBIACEAE,"Coussarea strigosipes",profile,ecology,"Pereira, M. do S., 2007. O gênero Coussarea Aubl.(Rubiaceae, Rubioideae, Coussareae) na Mata Atlântica. Universidade Federal de Pernambuco, Recife, PE."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Aximoff, I., 2011. O que Perdemos com a Passagem do Fogo pelos Campos de Altitude do Estado do Rio de Janeiro? Biodiversidade Bras. 1, 180–200.   "
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Aximoff, I., Rodrigues, R.D.C., 2011. Histórico dos incêndios florestais no Parque nacional do Itatiaia. Cienc. Florest. 21, 83–92."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Aximoff, I., 2007. Impactos do fogo na vegetação do Planalto do Itatiaia. Relatório Técnico. Parq. Nac. Itatiaia. ICMBio/MMA."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Barros, M.I.A. De. 2003. Caracterização da visitação, dos visitantes e avaliação dos impactos ecológicos e recreativos do planalto do Parque Nacional do Itatiaia. Piracicaba, SP 121."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Marçal, M. dos S., Luz, L.M. da, 2000. Planejamento e gestão da Bacia do Rio Macaé – Litoral Norte Fluminense, com Base em Estudos Integrados de Geomorfologia e Uso do Solo. Anais. IX Congresso da Associação Brasileira de Estudos do Quaternário. ABEQUA. Recife. 5 p."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
RUBIACEAE,"Coussarea strigosipes",profile,threats,"Mendes, S.P., 2010. Implantação da APA Macaé de Cima (RJ): um confronto entre a função social da priopriedade eo direito ao meio ambiente ecologicamente preservado. V Encontro Nac. da Anppas, Florianópolis, SC."
PTERIDACEAE,"Pteris congesta",profile,distribution,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015."
PTERIDACEAE,"Pteris congesta",profile,distribution,"Prado, J., Windisch, P.G., 2000. The genus Pteris L. (Pteridaceae) in Brazil. Bol. do Inst. Botânica 13, 103–199."
PTERIDACEAE,"Pteris congesta",profile,distribution,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
PTERIDACEAE,"Pteris congesta",profile,ecology,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015."
PTERIDACEAE,"Pteris congesta",profile,ecology,"CNCFlora 2015. Base de Dados do Centro Nacional da Conservação da Flora. Disponivel em: <http://cncflora.jbrj.gov.br/portal/>. Acesso em: 22 Abr. 2015."
PTERIDACEAE,"Pteris congesta",profile,threats,"Marcos, C.S., Matos, D.M.S., 2003. Estrutura de populações de palmiteiro (Euterpe edulis Mart.) em áreas com diferentes graus de impactação na Floresta da Tijuca, RJ. Floresta e Ambient. 10, 27–37."
PTERIDACEAE,"Pteris congesta",profile,threats,"Fernandes, M. do C., Lagüéns, J.V.M., Netto, A.L.C., 1999. O Processo de Ocupação por Favelas e sua Relação com os Eventos de Deslizamentos no Maciço da Tijuca/RJ. Anuário do Inst. Geociências - UFRJ 22, 45–59."
PTERIDACEAE,"Pteris congesta",profile,threats,"Garcia, F.S., Dedeca, J.G., 2012. Reflexos ambientais (biodiversidade) da urbanização do município de Paraty-rj. Rev. Ciências do Ambient. On-Line 8, 7–15."
PTERIDACEAE,"Pteris congesta",profile,threats,"IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
PTERIDACEAE,"Pteris congesta",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
PTERIDACEAE,"Pteris congesta",profile,threats,"ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
PTERIDACEAE,"Pteris congesta",profile,actions,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015"
PTERIDACEAE,"Pteris congesta",profile,actions,"MMA, 2014. Lista Nacional Oficial de Espécies da Flora Ameaçadas de Extinção. Brasil."
MYRTACEAE,"Eugenia strigipes",profile,distribution,"Souza, M. 2014. Myrtaceae in Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em <http://florariojaneiro.jbrj.gov.br>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia strigipes",profile,ecology,"Sobral, M.; Proença, C.; Souza, M.; Mazine, F.; Lucas, E. 2015. Myrtaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em <http://floradobrasil.jbrj.gov.br/jabot/floradobrasil/FB10268>. Acesso em 22 abril 2015."
MYRTACEAE,"Eugenia strigipes",profile,threats,"Fernandes, M. do C., Lagüéns, J.V.M., Netto, A.L.C., 1999. O Processo de Ocupação por Favelas e sua Relação com os Eventos de Deslizamentos no Maciço da Tijuca/RJ. Anuário do Inst. Geociências - UFRJ 22, 45–59."
MYRTACEAE,"Eugenia strigipes",profile,threats,"De Abreu, R.C., Rodrigues, P.J.F., 2010. Exotic tree Artocarpus heterophyllus (Moraceae) invades the Brazilian Atlantic Rainforest/Árvore exótica Artocarpus heterophyllus (Moraceae) invade a Mata Atlântica brasileira. Rodriguésia 61, 677–688."
MYRTACEAE,"Eugenia strigipes",profile,threats,"Figueiró, A.S., Coelho Netto, A.L., 2009. Impacto ambiental ao longo de trilhas em áreas de floresta tropical de encosta : Maciço da Tijuca Rio de Janeiro - RJ. Mercator 8, 187–200."
PTERIDACEAE,"Doryopteris subsimplex",profile,distribution,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
PTERIDACEAE,"Doryopteris subsimplex",profile,distribution,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris subsimplex",profile,ecology,"Sylvestre, L. S. & Mynssen, C. M. 2014. Pteridaceae. Catálogo das espécies de plantas vasculares e briófitas do Estado do Rio de Janeiro. Rio de Janeiro: Instituto de Pesquisas Jardim Botânico do Rio de Janeiro. Disponível em: <http://florariojaneiro.jbrj.gov.br>. Acesso em: 19 Mar. 2015."
PTERIDACEAE,"Doryopteris subsimplex",profile,ecology,"Prado, J. 2015. Pteridaceae in Lista de Espécies da Flora do Brasil. Jardim Botânico do Rio de Janeiro. Disponível em: <http://reflora.jbrj.gov.br/jabot/floradobrasil/FB134499>. Acesso em: 22 Abr. 2015"
PTERIDACEAE,"Doryopteris subsimplex",profile,threats," ICMBio, 2014b. Incêndio enfraquece no Parque Nacional da Serra dos Órgãos. Notícias. Disponível em: <http://www.ibama.gov.br/publicadas/incendio-enfraquece-no-parque-nacional-da-serra-dos-orgaos>"
PTERIDACEAE,"Doryopteris subsimplex",profile,threats,"ICMBio, 2014a. ICMBio e Ibama trabalham para conter incêndio na Serra dos Órgãos. Meio Ambiente. Disponível em < http://www.brasil.gov.br/meio-ambiente/2014/10/icmbio-e-ibama-trabalham-para-conter-incendio-na-serra-dos-orgaos>."
PTERIDACEAE,"Doryopteris subsimplex",profile,threats," IBAMA, 2014. Ibama combate incêndio no Parque Nacional Serra dos Órgãos. Disponível em <http://www.ibama.gov.br/publicadas/ibama-combate-incendio-no-parque-nacional-serra-dos-orgaos>."
